frame,timestamp,L,a,b,agtron_interpolado,origem_video
3928,128.615,73.989,134.89,131.155,46.856,v1
3929,128.647,55.768,131.619,129.986,46.841,v1
3930,128.679,54.032,130.872,129.474,46.825,v1
3931,128.711,54.98,132.019,129.933,46.81,v1
3932,128.747,59.354,132.879,128.967,46.793,v1
3933,128.779,55.738,131.642,128.984,46.778,v1
3934,128.811,56.621,131.648,129.075,46.763,v1
3935,128.843,57.218,132.396,129.591,46.747,v1
3936,128.875,59.425,133.439,130.623,46.732,v1
3937,128.907,62.035,134.155,130.914,46.717,v1
3938,128.943,60.463,134.4,130.806,46.7,v1
3939,128.975,58.306,133.585,130.41,46.684,v1
3940,129.007,55.773,132.281,130.347,46.669,v1
3941,129.039,56.2,132.232,129.916,46.654,v1
3942,129.071,57.484,132.525,129.959,46.639,v1
3943,129.107,61.787,133.188,129.998,46.622,v1
3944,129.139,56.885,132.743,129.84,46.606,v1
3945,129.171,58.879,133.055,130.24,46.591,v1
3946,129.203,56.39,132.183,129.522,46.576,v1
3947,129.235,57.141,132.374,129.328,46.561,v1
3948,129.271,56.648,131.939,129.464,46.543,v1
3949,129.303,50.268,130.364,128.436,46.528,v1
3950,129.335,51.546,129.981,128.135,46.513,v1
3951,129.367,54.423,131.156,128.942,46.498,v1
3952,129.399,56.61,132.21,129.266,46.482,v1
3953,129.431,56.254,132.276,129.371,46.467,v1
3954,129.467,54.52,131.526,130.135,46.45,v1
3955,129.499,50.74,131.309,128.993,46.435,v1
3956,129.531,56.32,131.522,129.658,46.42,v1
3957,129.563,57.929,131.848,128.825,46.404,v1
3958,129.595,56.312,131.387,128.196,46.389,v1
3959,129.631,51.119,130.733,127.414,46.372,v1
3960,129.663,52.736,130.101,128.109,46.357,v1
3961,129.695,47.588,129.881,128.605,46.341,v1
3962,129.727,48.955,130.69,128.467,46.326,v1
3963,129.759,53.054,130.975,128.942,46.311,v1
3964,129.795,56.03,131.073,129.473,46.294,v1
3965,129.827,58.098,131.613,129.234,46.279,v1
3966,129.859,57.739,132.146,129.919,46.263,v1
3967,129.891,56.471,131.988,130.283,46.248,v1
3968,129.923,53.778,131.864,129.748,46.233,v1
3969,129.955,59.249,132.697,130.075,46.218,v1
3970,129.991,58.564,132.833,130.32,46.2,v1
3971,130.023,58.326,132.642,129.453,46.185,v1
3972,130.055,57.935,132.347,129.064,46.17,v1
3973,130.087,51.172,130.888,129.166,46.155,v1
3974,130.119,50.042,130.464,129.328,46.139,v1
3975,130.155,49.148,130.636,128.858,46.122,v1
3976,130.187,52.785,131.089,129.023,46.107,v1
3977,130.219,54.577,131.167,128.655,46.092,v1
3978,130.251,54.09,130.358,128.336,46.077,v1
3979,130.283,49.098,129.908,128.399,46.061,v1
3980,130.319,47.792,129.972,128.075,46.044,v1
3981,130.351,51.911,130.823,128.637,46.029,v1
3982,130.383,58.849,132.367,128.682,46.014,v1
3983,130.415,59.028,132.234,129.129,45.998,v1
3984,130.447,57.076,131.445,128.957,45.983,v1
3985,130.479,55.39,131.021,129.211,45.968,v1
3986,130.515,50.355,130.611,129.243,45.951,v1
3987,130.547,58.534,131.804,129.062,45.936,v1
3988,130.579,56.681,132.657,129.547,45.92,v1
3989,130.611,58.85,132.783,129.876,45.905,v1
3990,130.643,51.588,131.196,129.223,45.89,v1
3991,130.679,45.084,129.841,128.935,45.873,v1
3992,130.711,50.449,131.096,128.785,45.857,v1
3993,130.743,50.181,131.163,129.423,45.842,v1
3994,130.775,56.036,131.905,129.446,45.827,v1
3995,130.807,58.358,131.558,129.381,45.812,v1
3996,130.843,62.416,131.205,129.582,45.795,v1
3997,130.875,56.366,131.099,129.172,45.779,v1
3998,130.907,55.635,131.542,129.875,45.764,v1
3999,130.939,56.512,131.386,129.689,45.749,v1
4000,130.971,51.825,131.231,129.453,45.734,v1
4001,131.003,49.466,130.776,128.939,45.718,v1
4002,131.039,48.046,130.025,129.148,45.701,v1
4003,131.071,51.604,131.0,128.748,45.686,v1
4004,131.103,49.964,130.307,128.674,45.671,v1
4005,131.135,51.565,131.023,128.688,45.655,v1
4006,131.167,49.207,130.521,128.609,45.64,v1
4007,131.203,50.189,129.804,127.862,45.623,v1
4008,131.235,47.241,128.931,127.59,45.608,v1
4009,131.267,52.972,130.155,128.658,45.593,v1
4010,131.299,50.163,130.594,128.664,45.577,v1
4011,131.331,49.118,129.932,128.489,45.562,v1
4012,131.367,52.723,130.876,129.179,45.545,v1
4013,131.399,51.125,130.549,128.641,45.53,v1
4014,131.431,52.762,131.352,129.548,45.514,v1
4015,131.463,56.21,131.303,129.696,45.499,v1
4016,131.495,58.417,131.866,129.616,45.484,v1
4017,131.527,54.343,131.726,129.815,45.469,v1
4018,131.563,54.033,131.997,129.887,45.452,v1
4019,131.595,48.222,130.666,129.657,45.436,v1
4020,131.627,51.061,131.032,129.712,45.421,v1
4021,131.659,49.586,130.781,128.89,45.406,v1
4022,131.691,50.971,130.275,128.348,45.391,v1
4023,131.727,48.647,129.215,127.864,45.373,v1
4024,131.759,44.705,129.037,128.198,45.358,v1
4025,131.791,50.46,130.424,128.365,45.343,v1
4026,131.823,51.953,130.563,129.298,45.328,v1
4027,131.855,54.422,131.436,129.143,45.312,v1
4028,131.891,54.794,131.386,128.846,45.295,v1
4029,131.923,47.349,129.646,128.686,45.28,v1
4030,131.955,45.733,129.349,128.395,45.265,v1
4031,131.987,50.845,130.941,128.516,45.25,v1
4032,132.019,51.936,131.585,129.027,45.234,v1
4033,132.051,52.816,131.935,128.694,45.219,v1
4034,132.087,46.394,129.98,128.811,45.202,v1
4035,132.119,47.533,130.133,128.766,45.187,v1
4036,132.151,47.688,130.432,128.846,45.171,v1
4037,132.183,54.672,130.868,129.232,45.156,v1
4038,132.215,53.058,130.987,129.262,45.141,v1
4039,132.251,52.261,131.159,129.071,45.124,v1
4040,132.283,47.003,129.993,128.422,45.109,v1
4041,132.315,42.979,129.611,128.047,45.093,v1
4042,132.347,43.996,129.576,128.56,45.078,v1
4043,132.379,50.43,130.412,128.116,45.063,v1
4044,132.415,51.28,131.046,128.675,45.046,v1
4045,132.447,50.558,131.318,129.505,45.03,v1
4046,132.479,50.066,130.222,128.953,45.015,v1
4047,132.511,55.046,129.829,128.685,45.0,v1
4048,132.543,44.425,129.512,129.002,44.985,v1
4049,132.575,44.838,129.842,129.244,44.97,v1
4050,132.611,54.123,131.415,129.21,44.952,v1
4051,132.643,51.632,130.841,129.033,44.937,v1
4052,132.675,52.752,131.405,128.567,44.922,v1
4053,132.707,54.978,131.136,128.399,44.907,v1
4054,132.739,49.829,130.596,128.525,44.891,v1
4055,132.775,49.624,130.732,129.013,44.874,v1
4056,132.807,54.494,131.365,129.582,44.859,v1
4057,132.839,55.415,131.992,129.151,44.844,v1
4058,132.871,55.964,131.573,129.795,44.829,v1
4059,132.903,57.605,132.08,129.064,44.813,v1
4060,132.939,53.573,131.292,129.148,44.796,v1
4061,132.971,54.385,131.236,129.08,44.781,v1
4062,133.003,53.837,131.139,129.739,44.766,v1
4063,133.035,50.789,130.297,128.885,44.75,v1
4064,133.067,48.195,130.101,128.767,44.735,v1
4065,133.099,47.881,129.58,127.982,44.72,v1
4066,133.135,45.43,129.069,128.738,44.703,v1
4067,133.167,48.927,130.394,128.665,44.688,v1
4068,133.199,48.957,130.193,128.424,44.672,v1
4069,133.231,48.747,130.16,129.065,44.657,v1
4070,133.263,47.566,129.674,128.943,44.642,v1
4071,133.299,48.909,129.944,129.039,44.625,v1
4072,133.331,48.905,130.109,128.948,44.609,v1
4073,133.363,51.283,130.962,129.024,44.594,v1
4074,133.395,56.145,131.234,128.991,44.579,v1
4075,133.427,59.894,132.232,129.434,44.564,v1
4076,133.463,55.974,130.841,129.395,44.546,v1
4077,133.495,50.366,129.756,128.503,44.531,v1
4078,133.527,49.095,130.602,129.127,44.516,v1
4079,133.559,53.167,131.241,129.143,44.501,v1
4080,133.591,56.049,131.44,129.148,44.486,v1
4081,133.623,55.658,130.573,129.16,44.47,v1
4082,133.659,50.908,129.603,128.897,44.453,v1
4083,133.691,51.775,130.731,128.452,44.438,v1
4084,133.723,50.102,130.753,128.728,44.423,v1
4085,133.755,49.862,130.128,128.314,44.407,v1
4086,133.787,48.922,130.26,128.514,44.392,v1
4087,133.823,45.18,129.156,127.594,44.375,v1
4088,133.855,45.616,128.905,127.475,44.36,v1
4089,133.887,47.111,129.437,128.84,44.345,v1
4090,133.919,50.837,129.917,128.561,44.329,v1
4091,133.951,51.276,129.458,128.405,44.314,v1
4092,133.987,49.501,129.775,128.53,44.297,v1
4093,134.019,53.629,130.496,128.509,44.282,v1
4094,134.051,51.878,130.245,129.316,44.266,v1
4095,134.083,56.192,131.172,128.981,44.251,v1
4096,134.115,52.302,130.928,129.256,44.236,v1
4097,134.147,52.362,131.25,129.818,44.221,v1
4098,134.183,56.635,131.299,129.279,44.204,v1
4099,134.215,59.342,132.01,129.533,44.188,v1
4100,134.247,60.287,132.402,128.867,44.173,v1
4101,134.279,58.136,131.331,129.036,44.158,v1
4102,134.311,51.509,130.633,129.086,44.143,v1
4103,134.347,53.359,130.66,129.095,44.125,v1
4104,134.379,54.838,130.681,128.614,44.11,v1
4105,134.411,53.708,130.685,128.464,44.095,v1
4106,134.443,51.72,129.708,127.963,44.08,v1
4107,134.475,46.901,128.838,128.188,44.064,v1
4108,134.511,43.95,128.221,127.735,44.047,v1
4109,134.543,45.843,129.298,128.837,44.032,v1
4110,134.575,52.505,130.396,128.65,44.017,v1
4111,134.607,55.077,131.237,129.345,44.002,v1
4112,134.639,56.999,131.544,129.357,43.986,v1
4113,134.671,51.048,130.167,129.212,43.971,v1
4114,134.707,48.042,129.775,128.927,43.954,v1
4115,134.739,49.551,130.198,128.837,43.939,v1
4116,134.771,54.432,130.743,128.675,43.923,v1
4117,134.803,60.882,131.483,129.27,43.908,v1
4118,134.835,58.545,130.663,129.381,43.893,v1
4119,134.871,53.251,129.276,129.16,43.876,v1
4120,134.903,54.067,130.097,129.229,43.861,v1
4121,134.935,51.19,130.189,129.792,43.845,v1
4122,134.967,53.504,131.731,129.572,43.83,v1
4123,134.999,57.641,131.492,129.541,43.815,v1
4124,135.035,56.101,131.253,129.672,43.798,v1
4125,135.067,50.574,129.929,129.189,43.782,v1
4126,135.099,48.053,128.961,129.351,43.767,v1
4127,135.131,45.613,129.037,128.546,43.752,v1
4128,135.163,49.281,130.339,129.155,43.737,v1
4129,135.195,51.4,130.128,128.739,43.721,v1
4130,135.231,53.854,130.442,128.14,43.704,v1
4131,135.263,51.46,130.232,128.488,43.689,v1
4132,135.295,47.546,129.414,128.166,43.674,v1
4133,135.327,49.592,129.924,128.699,43.659,v1
4134,135.359,50.76,130.185,129.197,43.643,v1
4135,135.395,52.104,130.326,129.336,43.626,v1
4136,135.427,54.045,130.658,129.522,43.611,v1
4137,135.459,52.107,130.384,129.187,43.596,v1
4138,135.491,49.873,129.301,129.032,43.58,v1
4139,135.523,44.024,128.718,128.548,43.565,v1
4140,135.559,48.749,129.974,128.913,43.548,v1
4141,135.591,54.292,130.888,129.213,43.533,v1
4142,135.623,53.137,131.278,129.604,43.518,v1
4143,135.655,53.514,130.141,129.656,43.502,v1
4144,135.687,47.475,129.189,128.474,43.487,v1
4145,135.719,46.687,129.363,128.035,43.472,v1
4146,135.755,50.342,129.74,128.535,43.455,v1
4147,135.787,51.193,130.372,128.888,43.439,v1
4148,135.819,52.119,130.751,128.958,43.424,v1
4149,135.851,53.471,130.869,129.207,43.409,v1
4150,135.883,48.896,129.832,128.553,43.394,v1
4151,135.919,49.801,129.755,128.126,43.377,v1
4152,135.951,55.053,130.586,128.157,43.361,v1
4153,135.983,54.925,130.253,129.087,43.346,v1
4154,136.015,53.229,130.22,129.654,43.331,v1
4155,136.047,51.515,130.095,128.27,43.316,v1
4156,136.083,53.723,130.863,128.293,43.298,v1
4157,136.115,55.908,130.722,128.09,43.283,v1
4158,136.147,54.659,130.39,129.045,43.268,v1
4159,136.179,49.796,129.834,128.522,43.253,v1
4160,136.211,49.331,129.551,128.244,43.237,v1
4161,136.243,54.32,130.384,128.516,43.222,v1
4162,136.279,54.127,130.004,128.685,43.205,v1
4163,136.311,55.213,129.697,127.96,43.19,v1
4164,136.343,56.927,129.969,127.664,43.175,v1
4165,136.375,51.617,129.504,127.949,43.159,v1
4166,136.407,56.2,130.655,128.474,43.144,v1
4167,136.443,64.471,132.109,129.229,43.127,v1
4168,136.475,57.365,130.624,128.692,43.112,v1
4169,136.507,54.067,129.167,128.661,43.096,v1
4170,136.539,44.561,128.119,127.758,43.081,v1
4171,136.571,48.653,129.79,128.282,43.066,v1
4172,136.607,50.494,130.231,128.708,43.049,v1
4173,136.639,53.371,129.967,129.02,43.034,v1
4174,136.671,53.109,129.501,128.306,43.018,v1
4175,136.703,51.696,129.709,128.191,43.003,v1
4176,136.735,48.578,128.794,127.519,42.988,v1
4177,136.767,51.435,129.593,127.945,42.973,v1
4178,136.803,57.023,130.478,128.175,42.955,v1
4179,136.835,58.016,130.986,129.035,42.94,v1
4180,136.867,57.092,130.437,129.065,42.925,v1
4181,136.899,55.565,129.373,128.68,42.91,v1
4182,136.931,52.792,128.91,129.214,42.894,v1
4183,136.967,48.731,129.603,128.495,42.877,v1
4184,136.999,52.918,130.738,129.315,42.862,v1
4185,137.031,53.73,130.978,129.208,42.847,v1
4186,137.063,52.708,130.495,128.525,42.832,v1
4187,137.095,48.297,129.882,128.655,42.816,v1
4188,137.131,47.397,129.337,128.704,42.799,v1
4189,137.163,47.498,128.982,127.963,42.784,v1
4190,137.195,49.271,129.917,128.881,42.769,v1
4191,137.227,55.876,131.3,128.996,42.753,v1
4192,137.259,55.657,130.632,128.368,42.738,v1
4193,137.291,53.737,129.423,128.194,42.723,v1
4194,137.327,50.155,129.881,128.926,42.706,v1
4195,137.359,50.159,130.381,129.122,42.691,v1
4196,137.391,49.946,129.929,129.194,42.675,v1
4197,137.423,50.072,130.454,128.509,42.66,v1
4198,137.455,48.35,128.995,128.496,42.645,v1
4199,137.491,43.277,128.089,127.584,42.628,v1
4200,137.523,43.135,127.458,127.109,42.612,v1
4201,137.555,46.335,128.607,127.939,42.597,v1
4202,137.587,49.182,129.253,128.027,42.582,v1
4203,137.619,45.935,128.066,128.826,42.567,v1
4204,137.655,46.831,128.627,128.281,42.55,v1
4205,137.687,45.428,128.62,128.646,42.534,v1
4206,137.719,46.048,129.081,128.354,42.519,v1
4207,137.751,46.451,128.814,128.406,42.504,v1
4208,137.783,51.57,129.432,128.698,42.489,v1
4209,137.815,55.51,130.282,128.711,42.473,v1
4210,137.851,53.894,131.025,129.557,42.456,v1
4211,137.883,50.112,130.297,128.661,42.441,v1
4212,137.915,44.808,129.288,128.628,42.426,v1
4213,137.947,44.014,128.976,129.32,42.41,v1
4214,137.979,45.253,129.225,129.035,42.395,v1
4215,138.015,52.488,130.103,128.305,42.378,v1
4216,138.047,51.686,130.451,129.002,42.363,v1
4217,138.079,49.716,130.243,129.366,42.348,v1
4218,138.111,53.107,131.699,129.731,42.332,v1
4219,138.143,46.29,130.163,129.059,42.317,v1
4220,138.179,50.828,130.684,128.973,42.3,v1
4221,138.211,52.649,130.678,128.728,42.285,v1
4222,138.243,53.792,130.828,128.362,42.269,v1
4223,138.275,51.412,130.006,128.332,42.254,v1
4224,138.307,47.521,129.28,128.457,42.239,v1
4225,138.339,47.696,129.927,128.884,42.224,v1
4226,138.375,48.604,130.192,129.483,42.207,v1
4227,138.407,49.019,129.981,128.827,42.191,v1
4228,138.439,49.678,129.723,128.365,42.176,v1
4229,138.471,43.755,128.956,128.396,42.161,v1
4230,138.503,42.532,128.019,127.908,42.146,v1
4231,138.539,43.145,128.227,128.502,42.128,v1
4232,138.571,42.319,128.489,127.402,42.113,v1
4233,138.603,47.369,128.777,127.605,42.098,v1
4234,138.635,51.073,129.797,128.092,42.083,v1
4235,138.667,51.24,130.079,128.262,42.067,v1
4236,138.703,48.794,128.696,128.169,42.05,v1
4237,138.735,42.9,128.153,127.671,42.035,v1
4238,138.767,40.531,127.723,127.977,42.02,v1
4239,138.799,47.573,129.248,128.498,42.005,v1
4240,138.831,44.072,129.237,128.365,41.989,v1
4241,138.863,45.279,129.222,127.861,41.974,v1
4242,138.899,43.076,128.752,128.749,41.957,v1
4243,138.931,43.141,129.267,128.194,41.942,v1
4244,138.963,46.425,129.507,128.85,41.926,v1
4245,138.995,48.474,130.076,129.402,41.911,v1
4246,139.027,50.687,130.408,129.159,41.896,v1
4247,139.063,49.394,130.1,129.126,41.879,v1
4248,139.095,52.287,130.161,128.791,41.864,v1
4249,139.127,48.152,129.749,129.183,41.848,v1
4250,139.159,48.319,130.09,128.424,41.833,v1
4251,139.191,46.197,129.917,128.761,41.818,v1
4252,139.227,43.861,129.296,127.924,41.801,v1
4253,139.259,43.011,129.114,128.562,41.785,v1
4254,139.291,47.413,129.399,128.375,41.77,v1
4255,139.323,48.515,128.767,127.486,41.755,v1
4256,139.355,48.537,128.651,127.605,41.74,v1
4257,139.387,45.309,128.41,126.632,41.724,v1
4258,139.423,44.318,128.766,126.827,41.707,v1
4259,139.455,50.947,129.218,127.404,41.692,v1
4260,139.487,52.658,130.604,128.669,41.677,v1
4261,139.519,51.502,129.515,128.309,41.662,v1
4262,139.551,51.041,128.882,127.287,41.646,v1
4263,139.587,45.946,129.127,128.403,41.629,v1
4264,139.619,47.342,128.941,129.043,41.614,v1
4265,139.651,50.055,129.437,128.706,41.599,v1
4266,139.683,51.045,129.494,129.105,41.583,v1
4267,139.715,48.209,130.145,128.847,41.568,v1
4268,139.751,47.662,129.288,128.555,41.551,v1
4269,139.783,45.157,128.864,128.436,41.536,v1
4270,139.815,44.216,128.386,128.402,41.521,v1
4271,139.847,43.981,129.042,128.09,41.505,v1
4272,139.879,45.282,128.913,128.357,41.49,v1
4273,139.911,51.347,130.085,128.462,41.475,v1
4274,139.947,47.005,129.544,128.572,41.458,v1
4275,139.979,44.385,129.498,127.841,41.442,v1
4276,140.011,46.882,129.102,128.101,41.427,v1
4277,140.043,45.817,128.824,127.821,41.412,v1
4278,140.075,45.121,128.988,128.107,41.397,v1
4279,140.111,47.589,128.781,128.186,41.38,v1
4280,140.143,47.676,128.721,127.484,41.364,v1
4281,140.175,46.925,128.26,127.911,41.349,v1
4282,140.207,44.896,128.602,127.927,41.334,v1
4283,140.239,47.943,128.876,127.697,41.319,v1
4284,140.275,44.327,128.883,128.33,41.301,v1
4285,140.307,45.479,129.066,128.537,41.286,v1
4286,140.339,50.111,129.576,128.218,41.271,v1
4287,140.371,48.84,128.865,128.661,41.256,v1
4288,140.403,45.41,128.965,128.041,41.24,v1
4289,140.435,47.385,128.202,128.179,41.225,v1
4290,140.471,47.678,128.959,127.543,41.208,v1
4291,140.503,49.846,129.541,128.046,41.193,v1
4292,140.535,48.859,129.565,128.215,41.178,v1
4293,140.567,50.434,129.107,127.89,41.162,v1
4294,140.599,43.751,128.509,127.299,41.147,v1
4295,140.635,41.097,127.891,127.617,41.13,v1
4296,140.667,41.729,128.295,128.185,41.115,v1
4297,140.699,44.239,128.945,127.897,41.099,v1
4298,140.731,46.937,128.758,127.76,41.084,v1
4299,140.763,43.879,128.362,127.591,41.069,v1
4300,140.799,44.024,127.774,127.637,41.052,v1
4301,140.831,43.778,127.616,128.099,41.037,v1
4302,140.863,42.535,128.361,128.343,41.021,v1
4303,140.895,46.819,128.684,128.026,41.006,v1
4304,140.927,47.338,129.155,128.117,40.991,v1
4305,140.959,47.112,129.158,128.287,40.976,v1
4306,140.995,48.46,129.199,127.623,40.958,v1
4307,141.027,48.106,128.603,127.191,40.943,v1
4308,141.059,45.718,128.946,128.096,40.928,v1
4309,141.091,43.673,128.82,128.327,40.913,v1
4310,141.123,45.114,128.975,127.812,40.897,v1
4311,141.159,47.807,129.154,128.853,40.88,v1
4312,141.191,46.393,129.794,127.733,40.865,v1
4313,141.223,52.873,130.312,129.044,40.85,v1
4314,141.255,50.381,130.277,129.24,40.835,v1
4315,141.287,52.175,130.236,128.885,40.819,v1
4316,141.323,50.345,129.891,128.726,40.802,v1
4317,141.355,48.765,129.805,128.762,40.787,v1
4318,141.387,49.796,129.464,127.99,40.772,v1
4319,141.419,51.324,129.612,126.753,40.756,v1
4320,141.451,55.065,128.455,126.867,40.741,v1
4321,141.483,54.01,128.681,126.935,40.726,v1
4322,141.519,51.525,128.944,127.693,40.709,v1
4323,141.551,53.99,128.599,128.256,40.694,v1
4324,141.583,51.457,130.059,129.191,40.678,v1
4325,141.615,56.141,129.795,128.444,40.663,v1
4326,141.647,52.92,129.586,127.595,40.648,v1
4327,141.683,52.806,129.71,127.352,40.631,v1
4328,141.715,52.234,129.033,127.804,40.615,v1
4329,141.747,49.663,129.083,127.255,40.6,v1
4330,141.779,45.659,128.103,127.108,40.585,v1
4331,141.811,47.926,128.965,127.64,40.57,v1
4332,141.847,51.734,129.54,127.783,40.553,v1
4333,141.879,52.522,129.376,128.581,40.537,v1
4334,141.911,53.764,129.922,128.278,40.522,v1
4335,141.943,53.951,129.356,128.156,40.507,v1
4336,141.975,54.916,128.407,127.233,40.492,v1
4337,142.007,43.673,128.631,127.501,40.476,v1
4338,142.043,46.559,129.034,127.786,40.459,v1
4339,142.075,46.309,129.099,128.014,40.444,v1
4340,142.107,45.317,128.376,127.936,40.429,v1
4341,142.139,40.816,127.031,127.606,40.413,v1
4342,142.171,39.362,127.102,126.836,40.398,v1
4343,142.207,42.548,128.105,127.208,40.381,v1
4344,142.239,44.395,127.705,127.328,40.366,v1
4345,142.271,45.15,128.154,126.368,40.351,v1
4346,142.303,42.951,127.451,127.07,40.335,v1
4347,142.335,44.21,128.414,127.339,40.32,v1
4348,142.371,47.958,129.131,127.869,40.303,v1
4349,142.403,50.096,128.874,127.735,40.288,v1
4350,142.435,46.985,128.996,128.07,40.272,v1
4351,142.467,49.061,128.709,126.967,40.257,v1
4352,142.499,46.935,128.53,127.456,40.242,v1
4353,142.531,48.596,128.743,128.081,40.227,v1
4354,142.567,47.552,128.899,128.263,40.21,v1
4355,142.599,49.738,128.553,127.456,40.194,v1
4356,142.631,50.114,129.082,127.266,40.179,v1
4357,142.663,45.894,128.692,128.497,40.164,v1
4358,142.695,48.455,129.665,128.213,40.149,v1
4359,142.731,50.225,130.349,128.112,40.131,v1
4360,142.763,51.183,129.273,127.1,40.116,v1
4361,142.795,52.664,128.174,126.821,40.101,v1
4362,142.827,49.248,128.559,128.215,40.086,v1
4363,142.859,47.31,128.558,127.865,40.071,v1
4364,142.895,49.98,129.075,126.497,40.053,v1
4365,142.927,49.54,128.648,126.775,40.038,v1
4366,142.959,47.637,128.446,126.711,40.023,v1
4367,142.991,40.175,127.399,126.834,40.008,v1
4368,143.023,38.891,127.176,127.657,39.992,v1
4369,143.055,38.824,127.527,127.419,39.977,v1
4370,143.091,41.244,127.493,127.833,39.96,v1
4371,143.123,42.727,127.861,127.787,39.945,v1
4372,143.155,43.783,127.746,127.119,39.929,v1
4373,143.187,45.461,128.324,127.226,39.914,v1
4374,143.219,45.011,127.823,126.915,39.899,v1
4375,143.255,44.463,128.48,126.987,39.882,v1
4376,143.287,45.86,128.632,127.882,39.867,v1
4377,143.319,43.554,128.451,128.229,39.851,v1
4378,143.351,44.29,128.954,128.898,39.836,v1
4379,143.383,46.986,130.006,128.436,39.821,v1
4380,143.419,45.284,128.743,128.687,39.804,v1
4381,143.451,41.883,128.137,127.537,39.788,v1
4382,143.483,42.156,127.989,127.272,39.773,v1
4383,143.515,45.32,128.267,126.691,39.758,v1
4384,143.547,47.62,128.158,127.774,39.743,v1
4385,143.579,47.982,128.4,126.722,39.728,v1
4386,143.615,44.558,127.532,127.595,39.71,v1
4387,143.647,45.31,128.319,127.922,39.695,v1
4388,143.679,46.475,128.674,127.532,39.68,v1
4389,143.711,45.783,129.352,128.267,39.665,v1
4390,143.743,47.597,129.458,128.258,39.649,v1
4391,143.779,45.88,128.531,127.255,39.632,v1
4392,143.811,44.509,127.4,126.703,39.617,v1
4393,143.843,47.006,127.981,127.052,39.602,v1
4394,143.875,44.43,128.579,127.919,39.587,v1
4395,143.907,47.348,128.203,127.245,39.571,v1
4396,143.943,47.036,128.399,127.877,39.554,v1
4397,143.975,48.759,129.018,127.397,39.539,v1
4398,144.007,47.93,128.687,127.195,39.524,v1
4399,144.039,45.354,127.97,127.636,39.508,v1
4400,144.071,43.059,128.092,128.042,39.493,v1
4401,144.103,45.407,128.921,127.645,39.478,v1
4402,144.139,49.53,129.515,128.046,39.461,v1
4403,144.171,47.542,127.942,127.158,39.446,v1
4404,144.203,44.3,127.217,126.701,39.43,v1
4405,144.235,38.825,127.111,127.397,39.415,v1
4406,144.267,41.396,127.968,127.308,39.4,v1
4407,144.303,46.325,128.509,128.168,39.383,v1
4408,144.335,47.424,129.216,127.714,39.367,v1
4409,144.367,52.35,129.647,128.036,39.352,v1
4410,144.399,54.286,129.827,127.797,39.337,v1
4411,144.431,49.089,128.692,128.016,39.322,v1
4412,144.467,44.171,129.017,128.234,39.304,v1
4413,144.499,43.636,129.205,127.751,39.289,v1
4414,144.531,46.057,129.116,127.373,39.274,v1
4415,144.563,43.789,128.264,127.706,39.259,v1
4416,144.595,43.321,127.857,127.636,39.244,v1
4417,144.627,39.141,127.879,127.47,39.228,v1
4418,144.663,44.674,128.416,127.367,39.211,v1
4419,144.695,47.053,128.475,127.275,39.196,v1
4420,144.727,46.268,128.58,128.544,39.181,v1
4421,144.759,44.962,128.161,128.076,39.165,v1
4422,144.791,42.256,127.297,126.862,39.15,v1
4423,144.827,42.359,127.316,127.412,39.133,v1
4424,144.859,45.156,128.244,126.848,39.118,v1
4425,144.891,48.279,128.253,126.961,39.103,v1
4426,144.923,54.041,128.529,127.255,39.087,v1
4427,144.955,53.233,129.331,127.421,39.072,v1
4428,144.991,43.713,127.89,127.625,39.055,v1
4429,145.023,43.03,127.358,128.294,39.04,v1
4430,145.055,41.426,127.824,127.969,39.024,v1
4431,145.087,43.797,127.457,127.892,39.009,v1
4432,145.119,46.163,128.167,127.267,38.994,v1
4433,145.151,45.122,128.372,127.246,38.979,v1
4434,145.187,45.109,128.231,127.675,38.962,v1
4435,145.219,43.788,127.893,127.46,38.946,v1
4436,145.251,39.738,127.325,127.042,38.931,v1
4437,145.283,42.989,127.619,127.497,38.916,v1
4438,145.315,50.162,128.155,125.928,38.901,v1
4439,145.351,47.451,128.154,126.523,38.883,v1
4440,145.383,43.242,127.375,126.916,38.868,v1
4441,145.415,39.269,126.473,127.146,38.853,v1
4442,145.447,38.249,127.387,127.284,38.838,v1
4443,145.479,43.204,127.888,127.121,38.822,v1
4444,145.515,43.945,128.906,126.385,38.805,v1
4445,145.547,47.589,128.802,127.633,38.79,v1
4446,145.579,44.938,127.934,127.946,38.775,v1
4447,145.611,43.919,127.491,127.332,38.76,v1
4448,145.643,40.551,126.918,126.99,38.744,v1
4449,145.675,40.771,127.315,128.09,38.729,v1
4450,145.711,47.061,128.753,127.131,38.712,v1
4451,145.743,46.011,128.414,127.574,38.697,v1
4452,145.775,42.879,128.068,127.688,38.681,v1
4453,145.807,44.309,126.599,126.54,38.666,v1
4454,145.839,49.156,127.332,126.455,38.651,v1
4455,145.875,41.026,127.955,127.272,38.634,v1
4456,145.907,44.748,127.63,128.171,38.619,v1
4457,145.939,44.281,128.077,126.702,38.603,v1
4458,145.971,41.513,127.161,126.966,38.588,v1
4459,146.003,40.267,126.987,126.621,38.573,v1
4460,146.039,38.769,126.873,126.604,38.556,v1
4461,146.071,43.696,127.853,127.312,38.54,v1
4462,146.103,43.584,127.937,127.222,38.525,v1
4463,146.135,46.123,127.453,126.868,38.51,v1
4464,146.167,47.074,127.093,126.327,38.495,v1
