frame,timestamp,L,a,b,agtron_interpolado,origem_video
555,18.144,144.574,126.624,128.266,90.201,v1
556,18.18,143.501,126.582,128.263,90.191,v1
557,18.212,142.736,126.771,128.186,90.182,v1
558,18.244,142.338,126.595,127.808,90.173,v1
559,18.276,142.217,126.666,128.025,90.164,v1
560,18.308,140.684,126.453,127.765,90.156,v1
561,18.34,138.968,126.636,127.706,90.147,v1
562,18.376,138.481,126.701,127.556,90.137,v1
563,18.408,139.84,126.373,127.438,90.128,v1
564,18.44,139.446,126.138,127.259,90.119,v1
565,18.472,138.886,126.101,127.495,90.11,v1
566,18.504,138.801,125.629,127.024,90.101,v1
567,18.54,137.612,125.751,126.854,90.091,v1
568,18.572,137.408,125.75,126.652,90.082,v1
569,18.604,138.892,125.541,127.174,90.073,v1
570,18.636,138.443,125.988,126.939,90.064,v1
571,18.668,134.947,125.93,127.101,90.055,v1
572,18.704,133.248,126.24,126.802,90.045,v1
573,18.736,134.8,126.272,127.345,90.037,v1
574,18.768,134.71,126.028,127.328,90.028,v1
575,18.8,136.8,125.743,126.46,90.019,v1
576,18.832,135.285,124.851,125.607,90.01,v1
577,18.864,134.799,124.721,125.09,90.001,v1
578,18.9,136.68,124.61,125.07,89.991,v1
579,18.932,134.866,124.494,125.158,89.982,v1
580,18.964,131.981,124.21,124.792,89.973,v1
581,18.996,134.186,123.294,125.216,89.964,v1
582,19.028,133.976,123.02,124.954,89.955,v1
583,19.064,136.382,123.058,124.806,89.945,v1
584,19.096,133.516,122.92,124.703,89.936,v1
585,19.128,133.877,123.096,124.644,89.928,v1
586,19.16,132.264,122.906,124.19,89.919,v1
587,19.192,132.145,122.853,124.083,89.91,v1
588,19.228,131.993,122.662,124.522,89.9,v1
589,19.26,131.742,122.717,124.416,89.891,v1
590,19.292,127.096,122.733,124.272,89.882,v1
591,19.324,124.816,122.167,124.349,89.873,v1
592,19.356,125.966,122.345,124.113,89.864,v1
593,19.388,129.107,122.453,124.239,89.855,v1
594,19.424,130.241,121.941,123.988,89.845,v1
595,19.456,130.133,121.903,123.944,89.836,v1
596,19.488,126.745,121.87,123.989,89.827,v1
597,19.52,126.462,122.006,123.733,89.819,v1
598,19.552,127.934,121.724,123.486,89.81,v1
599,19.588,128.086,121.658,123.426,89.8,v1
600,19.62,127.926,121.719,123.296,89.791,v1
601,19.652,127.174,121.645,123.363,89.782,v1
602,19.684,126.931,121.549,123.088,89.773,v1
603,19.716,128.558,121.988,123.222,89.764,v1
604,19.752,128.315,122.051,123.454,89.754,v1
605,19.784,127.889,122.144,123.677,89.745,v1
606,19.816,127.272,121.999,124.215,89.736,v1
607,19.848,127.423,122.599,124.687,89.727,v1
608,19.88,127.06,122.526,124.638,89.718,v1
609,19.912,125.341,123.002,124.372,89.71,v1
610,19.948,126.722,122.696,124.214,89.7,v1
611,19.98,125.794,122.935,124.094,89.691,v1
612,20.012,125.476,122.6,124.124,89.682,v1
613,20.044,123.797,122.321,124.609,89.673,v1
614,20.076,124.916,122.871,124.383,89.664,v1
615,20.112,123.998,122.688,124.598,89.654,v1
616,20.144,124.016,122.856,124.564,89.645,v1
617,20.176,122.412,122.455,124.607,89.636,v1
618,20.208,125.162,122.605,124.388,89.627,v1
619,20.24,126.138,122.747,123.789,89.618,v1
620,20.277,125.07,122.783,124.109,89.608,v1
621,20.308,126.012,122.714,124.052,89.599,v1
622,20.34,125.594,122.797,124.557,89.591,v1
623,20.372,122.169,123.413,124.786,89.582,v1
624,20.404,122.555,123.596,124.947,89.573,v1
625,20.436,124.142,123.681,125.118,89.564,v1
626,20.472,123.098,123.686,125.285,89.554,v1
627,20.504,124.229,123.487,125.74,89.545,v1
628,20.536,124.735,123.537,125.536,89.536,v1
629,20.568,124.059,123.578,125.754,89.527,v1
630,20.6,121.557,123.858,125.496,89.518,v1
631,20.636,122.114,123.855,125.66,89.508,v1
632,20.668,121.918,124.177,125.062,89.499,v1
633,20.7,121.339,123.561,125.626,89.49,v1
634,20.732,121.516,123.65,125.222,89.481,v1
635,20.764,124.571,123.62,125.106,89.473,v1
636,20.8,124.62,123.686,125.039,89.463,v1
637,20.832,124.093,123.593,125.049,89.454,v1
638,20.864,123.278,123.161,125.444,89.445,v1
639,20.896,123.864,123.475,125.111,89.436,v1
640,20.928,124.561,123.237,125.438,89.427,v1
641,20.96,124.197,123.214,125.225,89.418,v1
642,20.996,122.484,123.259,124.927,89.408,v1
643,21.028,123.226,123.5,124.9,89.399,v1
644,21.06,123.402,123.689,124.737,89.39,v1
645,21.092,122.102,123.376,125.152,89.381,v1
646,21.124,121.785,123.639,124.741,89.372,v1
647,21.16,124.592,123.329,124.342,89.362,v1
648,21.192,125.927,122.837,124.693,89.354,v1
649,21.224,125.16,123.159,124.34,89.345,v1
650,21.256,124.591,123.22,124.491,89.336,v1
651,21.289,124.084,123.149,124.692,89.327,v1
652,21.325,125.372,123.205,124.482,89.317,v1
653,21.356,125.402,123.085,124.57,89.308,v1
654,21.388,125.575,123.285,124.498,89.299,v1
655,21.42,125.996,122.975,124.659,89.29,v1
656,21.452,125.743,123.234,124.183,89.281,v1
657,21.485,125.259,123.087,124.948,89.272,v1
658,21.52,126.096,122.998,124.947,89.262,v1
659,21.552,124.677,123.433,124.407,89.253,v1
660,21.584,124.47,123.206,124.499,89.245,v1
661,21.616,124.762,123.155,124.582,89.236,v1
662,21.648,123.866,123.127,124.64,89.227,v1
663,21.684,124.464,123.409,124.646,89.217,v1
664,21.716,124.811,123.241,124.849,89.208,v1
665,21.748,123.265,123.591,124.627,89.199,v1
666,21.78,122.675,123.499,124.332,89.19,v1
667,21.812,123.815,123.16,124.949,89.181,v1
668,21.849,123.817,123.285,124.7,89.171,v1
669,21.88,124.669,123.112,124.906,89.162,v1
670,21.912,122.674,123.324,124.62,89.153,v1
671,21.944,121.593,122.828,125.157,89.144,v1
672,21.977,122.647,122.856,124.962,89.135,v1
673,22.008,123.171,123.035,124.938,89.127,v1
674,22.045,123.094,123.023,125.353,89.116,v1
675,22.077,125.634,123.29,124.761,89.107,v1
676,22.109,126.907,122.989,124.911,89.099,v1
677,22.141,124.577,123.058,124.866,89.09,v1
678,22.173,124.549,122.865,124.942,89.081,v1
679,22.208,125.3,123.075,124.476,89.071,v1
680,22.241,125.073,122.838,124.438,89.062,v1
681,22.273,123.197,122.635,124.774,89.053,v1
682,22.305,122.609,122.711,124.675,89.044,v1
683,22.337,123.397,122.966,124.417,89.035,v1
684,22.373,127.105,122.835,124.646,89.025,v1
685,22.405,125.602,122.877,124.429,89.016,v1
686,22.437,125.459,123.191,124.363,89.007,v1
687,22.469,124.256,122.634,124.479,88.998,v1
688,22.5,125.352,122.685,124.537,88.99,v1
689,22.532,125.705,122.807,124.632,88.981,v1
690,22.569,123.988,123.277,124.531,88.971,v1
691,22.601,124.239,123.107,124.671,88.962,v1
692,22.633,124.37,123.176,124.741,88.953,v1
693,22.665,123.062,123.011,124.773,88.944,v1
694,22.697,121.382,123.088,124.782,88.935,v1
695,22.733,121.22,122.533,124.993,88.925,v1
696,22.765,122.647,122.774,124.911,88.916,v1
697,22.797,121.759,122.948,124.662,88.907,v1
698,22.829,121.345,122.904,124.457,88.898,v1
699,22.861,119.598,122.994,124.832,88.889,v1
700,22.897,121.859,123.238,124.772,88.879,v1
701,22.929,123.243,122.956,124.658,88.871,v1
702,22.961,120.568,123.083,124.733,88.862,v1
703,22.993,119.525,122.914,125.181,88.853,v1
704,23.024,120.027,123.351,124.479,88.844,v1
705,23.056,120.331,123.155,124.435,88.835,v1
706,23.093,119.442,122.969,124.757,88.825,v1
707,23.125,118.177,123.053,124.756,88.816,v1
708,23.157,118.798,123.381,124.762,88.807,v1
709,23.189,119.076,123.409,125.127,88.798,v1
710,23.221,119.855,123.111,125.007,88.789,v1
711,23.256,119.722,123.135,124.948,88.78,v1
712,23.289,118.855,123.021,125.031,88.77,v1
713,23.32,120.113,123.278,124.376,88.762,v1
714,23.352,118.73,123.137,124.824,88.753,v1
715,23.385,119.578,122.996,124.789,88.744,v1
716,23.421,119.309,123.112,124.69,88.734,v1
717,23.453,118.747,123.41,124.435,88.725,v1
718,23.485,119.969,123.168,124.598,88.716,v1
719,23.517,120.825,123.027,124.799,88.707,v1
720,23.549,120.429,123.102,124.852,88.698,v1
721,23.581,118.664,123.345,124.317,88.689,v1
722,23.617,119.339,123.062,124.388,88.679,v1
723,23.649,118.496,122.854,124.466,88.67,v1
724,23.681,120.041,123.074,124.076,88.661,v1
725,23.713,118.976,122.839,124.534,88.652,v1
726,23.745,117.864,123.379,124.5,88.644,v1
727,23.781,119.295,122.896,124.705,88.634,v1
728,23.813,121.043,123.155,124.805,88.625,v1
729,23.845,123.346,123.043,125.162,88.616,v1
730,23.877,120.052,123.114,124.887,88.607,v1
731,23.909,121.695,123.311,125.092,88.598,v1
732,23.945,122.612,123.05,124.846,88.588,v1
733,23.977,123.53,123.072,124.75,88.579,v1
734,24.009,124.568,123.041,124.879,88.57,v1
735,24.041,125.456,122.912,124.588,88.561,v1
736,24.073,126.616,122.971,125.225,88.552,v1
737,24.105,127.303,123.13,125.151,88.543,v1
738,24.141,128.644,123.063,125.017,88.533,v1
739,24.173,128.231,123.089,125.162,88.525,v1
740,24.205,129.039,122.768,125.37,88.516,v1
741,24.237,127.644,122.97,124.962,88.507,v1
742,24.269,129.081,123.292,124.865,88.498,v1
743,24.305,129.487,122.882,125.207,88.488,v1
744,24.337,128.33,123.076,125.207,88.479,v1
745,24.369,130.356,123.359,125.25,88.47,v1
746,24.401,130.495,123.019,125.566,88.461,v1
747,24.433,129.261,123.463,125.489,88.452,v1
748,24.469,129.659,123.162,125.861,88.442,v1
749,24.501,129.681,123.124,125.75,88.433,v1
750,24.533,130.59,123.401,125.751,88.424,v1
751,24.565,129.501,123.215,125.928,88.416,v1
752,24.597,129.208,123.464,125.854,88.407,v1
753,24.629,128.82,123.631,125.755,88.398,v1
754,24.665,128.173,123.45,125.976,88.388,v1
755,24.697,127.722,123.559,126.281,88.379,v1
756,24.729,129.342,123.667,126.135,88.37,v1
757,24.761,129.108,123.561,126.161,88.361,v1
758,24.793,128.862,123.656,126.02,88.352,v1
759,24.829,130.067,123.662,126.099,88.342,v1
760,24.861,128.479,123.438,125.825,88.333,v1
761,24.893,127.404,123.338,126.0,88.324,v1
762,24.925,127.855,123.33,126.059,88.315,v1
763,24.957,129.583,123.928,125.699,88.307,v1
764,24.993,129.614,123.98,125.779,88.297,v1
765,25.025,128.381,123.377,126.036,88.288,v1
766,25.057,126.996,124.123,125.835,88.279,v1
767,25.089,127.679,124.177,125.65,88.27,v1
768,25.121,127.744,123.501,126.403,88.261,v1
769,25.153,128.817,124.051,126.101,88.252,v1
770,25.189,129.697,123.767,126.196,88.242,v1
771,25.221,130.076,123.606,126.356,88.233,v1
772,25.253,130.787,123.873,126.089,88.224,v1
773,25.285,130.675,124.028,126.087,88.215,v1
774,25.317,131.69,123.487,126.141,88.206,v1
775,25.353,130.248,124.089,125.877,88.196,v1
776,25.385,130.956,123.929,126.383,88.188,v1
777,25.417,130.178,124.044,126.319,88.179,v1
778,25.449,129.144,124.467,125.963,88.17,v1
779,25.481,128.414,124.571,126.223,88.161,v1
780,25.517,129.159,124.487,126.243,88.151,v1
781,25.549,130.067,124.365,126.378,88.142,v1
782,25.581,130.901,124.304,126.477,88.133,v1
783,25.613,129.399,124.843,126.84,88.124,v1
784,25.645,129.292,124.718,126.934,88.115,v1
785,25.677,131.215,124.979,126.604,88.106,v1
786,25.713,128.992,124.429,126.983,88.096,v1
787,25.745,128.238,125.12,126.723,88.087,v1
788,25.777,130.243,125.217,126.841,88.079,v1
789,25.809,131.314,125.012,126.953,88.07,v1
790,25.841,129.09,124.869,126.943,88.061,v1
791,25.877,127.753,124.881,126.764,88.051,v1
792,25.909,128.647,124.701,126.87,88.042,v1
793,25.941,129.086,124.774,127.217,88.033,v1
794,25.973,130.65,124.604,127.332,88.024,v1
795,26.005,129.634,124.614,126.558,88.015,v1
796,26.041,130.404,124.602,126.7,88.005,v1
797,26.073,130.899,124.308,127.161,87.996,v1
798,26.105,129.832,124.737,126.577,87.987,v1
799,26.137,130.808,124.392,126.766,87.978,v1
800,26.169,131.118,124.039,126.88,87.969,v1
801,26.201,131.851,124.383,126.77,87.961,v1
802,26.237,130.874,124.252,126.976,87.951,v1
803,26.269,131.905,124.522,126.58,87.942,v1
804,26.301,132.115,124.362,127.035,87.933,v1
805,26.333,131.098,124.564,126.741,87.924,v1
806,26.365,131.105,124.94,126.606,87.915,v1
807,26.401,133.708,124.973,126.824,87.905,v1
808,26.433,133.301,124.421,126.984,87.896,v1
809,26.465,133.309,124.614,127.203,87.887,v1
810,26.497,132.979,124.912,126.901,87.878,v1
811,26.529,132.646,124.546,126.94,87.869,v1
812,26.565,130.903,124.69,126.683,87.859,v1
813,26.597,129.309,124.873,126.82,87.85,v1
814,26.629,129.494,124.707,126.819,87.842,v1
815,26.661,131.672,124.581,126.513,87.833,v1
816,26.693,131.777,124.529,126.458,87.824,v1
817,26.725,130.942,124.408,126.464,87.815,v1
818,26.761,131.377,124.713,126.267,87.805,v1
819,26.793,132.512,124.224,126.296,87.796,v1
820,26.825,133.724,124.109,126.39,87.787,v1
821,26.857,131.706,124.213,126.439,87.778,v1
822,26.889,132.394,123.568,126.585,87.769,v1
823,26.925,131.57,123.532,126.155,87.759,v1
824,26.957,132.158,123.609,126.685,87.75,v1
825,26.989,132.057,123.802,126.493,87.741,v1
826,27.021,131.454,123.664,126.698,87.733,v1
827,27.053,130.482,124.015,126.344,87.724,v1
828,27.089,131.128,124.056,126.677,87.714,v1
829,27.121,129.692,123.786,126.585,87.705,v1
830,27.153,132.144,124.271,126.971,87.696,v1
831,27.185,142.764,124.636,127.916,87.687,v1
832,27.217,129.287,124.097,126.806,87.678,v1
833,27.249,129.782,124.045,126.444,87.669,v1
834,27.285,129.971,124.383,126.957,87.659,v1
835,27.317,130.398,124.689,126.249,87.65,v1
836,27.349,130.704,124.266,126.799,87.641,v1
837,27.381,131.1,124.265,126.835,87.632,v1
838,27.413,132.068,124.455,126.672,87.624,v1
839,27.449,132.975,124.326,126.982,87.614,v1
840,27.481,133.014,124.279,127.129,87.605,v1
841,27.513,134.282,124.224,126.816,87.596,v1
842,27.545,132.562,124.689,126.437,87.587,v1
843,27.577,131.537,124.392,127.014,87.578,v1
844,27.613,131.026,124.566,126.717,87.568,v1
845,27.645,130.999,124.36,126.438,87.559,v1
846,27.677,128.894,124.477,126.573,87.55,v1
847,27.709,129.453,124.731,126.509,87.541,v1
848,27.741,129.105,124.567,126.653,87.532,v1
849,27.773,128.55,124.326,126.607,87.523,v1
850,27.809,129.565,124.573,126.784,87.513,v1
851,27.841,129.245,124.663,126.948,87.505,v1
852,27.873,129.998,124.631,126.459,87.496,v1
853,27.905,130.682,124.416,126.773,87.487,v1
854,27.937,131.706,124.111,126.542,87.478,v1
855,27.973,132.165,124.134,126.488,87.468,v1
856,28.005,132.234,124.221,126.69,87.459,v1
857,28.037,132.663,124.142,126.392,87.45,v1
858,28.069,132.15,124.194,126.58,87.441,v1
859,28.101,131.054,124.132,127.029,87.432,v1
860,28.137,131.283,124.161,126.534,87.422,v1
861,28.169,131.432,124.314,126.346,87.413,v1
862,28.201,131.188,124.202,126.24,87.404,v1
863,28.233,128.88,124.171,126.553,87.396,v1
864,28.265,130.461,124.144,126.291,87.387,v1
865,28.297,130.364,124.264,126.492,87.378,v1
866,28.333,129.904,124.591,126.266,87.368,v1
867,28.365,130.853,124.237,126.632,87.359,v1
868,28.397,131.885,124.304,126.632,87.35,v1
869,28.429,133.979,124.157,127.064,87.341,v1
870,28.461,133.96,124.388,126.577,87.332,v1
871,28.497,132.926,124.007,126.759,87.322,v1
872,28.529,132.436,124.39,126.663,87.313,v1
873,28.561,134.213,124.699,126.991,87.304,v1
874,28.593,132.535,124.369,126.977,87.295,v1
875,28.625,131.647,124.829,126.789,87.286,v1
876,28.661,130.913,124.568,126.764,87.276,v1
877,28.693,131.545,124.735,126.759,87.268,v1
878,28.725,130.046,124.602,126.659,87.259,v1
879,28.757,130.895,124.721,126.498,87.25,v1
880,28.789,132.293,124.614,127.1,87.241,v1
881,28.821,131.434,124.629,126.852,87.232,v1
882,28.857,130.553,124.442,126.943,87.222,v1
883,28.889,130.924,124.449,126.937,87.213,v1
884,28.921,131.797,124.629,126.985,87.204,v1
885,28.953,131.999,124.821,126.855,87.195,v1
886,28.985,130.665,124.674,126.736,87.186,v1
887,29.021,130.775,124.186,126.893,87.176,v1
888,29.053,130.97,124.492,126.621,87.167,v1
889,29.085,131.602,124.238,127.222,87.159,v1
890,29.117,130.986,124.657,126.93,87.15,v1
891,29.149,130.863,124.441,126.733,87.141,v1
892,29.185,131.66,124.235,126.816,87.131,v1
893,29.217,129.319,124.442,126.794,87.122,v1
894,29.249,129.208,124.189,126.617,87.113,v1
895,29.281,130.645,124.314,126.357,87.104,v1
896,29.313,131.492,124.071,126.959,87.095,v1
897,29.345,131.504,124.262,126.512,87.086,v1
898,29.381,131.727,124.33,126.63,87.076,v1
899,29.413,132.336,124.291,126.641,87.067,v1
900,29.445,133.515,124.087,126.669,87.058,v1
901,29.477,133.396,123.932,126.331,87.05,v1
902,29.509,131.761,124.215,126.488,87.041,v1
903,29.545,132.593,124.249,126.573,87.031,v1
904,29.577,133.052,123.943,127.046,87.022,v1
905,29.609,134.218,124.172,126.911,87.013,v1
906,29.641,131.781,124.124,126.795,87.004,v1
907,29.673,130.613,124.081,127.127,86.995,v1
908,29.709,131.479,124.828,126.465,86.985,v1
909,29.741,129.645,124.357,126.989,86.976,v1
910,29.773,128.951,124.533,126.666,86.967,v1
911,29.805,128.954,124.134,126.471,86.958,v1
912,29.837,126.798,124.037,127.087,86.949,v1
913,29.869,128.038,124.365,126.869,86.941,v1
914,29.905,130.509,124.263,126.846,86.931,v1
915,29.937,131.727,124.519,126.654,86.922,v1
916,29.969,130.268,124.277,126.729,86.913,v1
917,30.001,132.531,124.109,127.047,86.904,v1
918,30.033,133.221,124.6,126.29,86.895,v1
919,30.069,131.575,123.99,127.213,86.885,v1
920,30.101,130.81,124.351,126.621,86.876,v1
921,30.133,130.131,124.551,127.151,86.867,v1
922,30.165,128.039,124.473,126.823,86.858,v1
923,30.197,127.475,124.445,126.805,86.849,v1
924,30.233,126.291,124.686,126.7,86.839,v1
925,30.265,126.915,124.624,126.56,86.83,v1
926,30.297,127.721,124.643,126.69,86.822,v1
927,30.329,127.754,124.594,126.827,86.813,v1
928,30.361,127.506,124.6,126.58,86.804,v1
929,30.393,127.356,124.183,126.952,86.795,v1
930,30.429,128.327,124.324,126.558,86.785,v1
931,30.461,130.085,124.816,126.406,86.776,v1
932,30.493,128.865,124.379,126.869,86.767,v1
933,30.525,130.759,124.475,126.605,86.758,v1
934,30.557,129.821,124.556,126.881,86.749,v1
935,30.593,130.288,124.56,126.661,86.739,v1
936,30.625,131.728,124.444,126.9,86.73,v1
937,30.657,131.13,124.494,126.989,86.721,v1
938,30.689,129.116,124.731,126.95,86.713,v1
939,30.721,130.15,124.484,127.06,86.704,v1
940,30.757,129.474,124.821,126.758,86.694,v1
941,30.789,130.068,124.705,126.367,86.685,v1
942,30.821,130.159,124.505,126.739,86.676,v1
943,30.853,128.268,124.545,126.86,86.667,v1
944,30.885,127.326,124.668,126.871,86.658,v1
945,30.917,127.132,124.353,126.907,86.649,v1
946,30.953,127.947,124.42,126.609,86.639,v1
947,30.985,130.081,124.358,126.863,86.63,v1
948,31.017,131.191,124.386,126.468,86.621,v1
949,31.049,130.718,124.27,126.727,86.612,v1
950,31.081,132.278,124.118,126.868,86.603,v1
951,31.117,131.667,124.464,126.575,86.593,v1
952,31.149,130.419,124.271,127.011,86.585,v1
953,31.181,126.677,124.606,126.696,86.576,v1
954,31.213,127.247,124.465,126.477,86.567,v1
955,31.245,128.251,124.408,126.604,86.558,v1
956,31.281,128.493,124.363,126.392,86.548,v1
957,31.313,128.874,124.343,126.275,86.539,v1
958,31.345,129.412,124.277,125.972,86.53,v1
959,31.377,130.209,124.323,125.984,86.521,v1
960,31.409,130.591,124.076,126.617,86.512,v1
961,31.441,132.091,124.409,126.427,86.503,v1
962,31.477,131.777,124.663,126.492,86.493,v1
963,31.509,132.543,124.084,126.989,86.484,v1
964,31.541,132.899,124.262,126.67,86.476,v1
965,31.573,132.498,124.548,126.387,86.467,v1
966,31.605,131.463,124.691,126.322,86.458,v1
967,31.641,130.233,124.926,126.617,86.448,v1
968,31.673,128.872,124.762,126.687,86.439,v1
969,31.705,127.38,124.876,126.338,86.43,v1
970,31.737,127.324,125.17,126.654,86.421,v1
971,31.769,129.742,124.843,126.857,86.412,v1
972,31.805,130.327,124.825,126.855,86.402,v1
973,31.837,130.032,124.515,127.109,86.393,v1
974,31.869,131.856,124.739,127.128,86.384,v1
975,31.901,134.039,124.7,126.523,86.375,v1
976,31.933,132.122,125.089,126.287,86.367,v1
977,31.965,130.725,125.059,126.352,86.358,v1
978,32.001,131.891,124.81,126.789,86.348,v1
979,32.033,131.164,124.961,126.638,86.339,v1
980,32.065,135.183,124.95,126.735,86.33,v1
981,32.097,133.396,125.143,126.847,86.321,v1
982,32.129,129.99,125.477,126.775,86.312,v1
983,32.165,128.497,125.505,126.826,86.302,v1
984,32.197,129.163,125.65,127.094,86.293,v1
985,32.229,130.517,125.478,127.226,86.284,v1
986,32.261,128.409,125.748,126.76,86.275,v1
987,32.293,129.596,125.691,127.003,86.266,v1
988,32.329,131.383,125.291,127.186,86.256,v1
989,32.361,130.129,125.608,126.821,86.248,v1
990,32.393,129.479,125.521,126.507,86.239,v1
991,32.425,130.091,125.373,126.41,86.23,v1
992,32.457,129.515,125.086,126.268,86.221,v1
993,32.489,129.826,125.296,126.358,86.212,v1
994,32.525,130.908,125.334,126.305,86.202,v1
995,32.557,128.244,125.259,126.208,86.193,v1
996,32.589,129.252,125.095,126.297,86.184,v1
997,32.621,129.96,124.938,126.762,86.175,v1
998,32.653,128.349,124.817,126.729,86.166,v1
999,32.689,128.265,125.476,126.777,86.156,v1
1000,32.721,128.524,125.296,126.795,86.147,v1
