frame,timestamp,L,a,b,fase
650,21.256,159.232,130.076,128.853,Cru
651,21.288,159.52,130.553,128.456,Cru
652,21.321,158.532,130.677,128.268,Cru
653,21.356,157.496,130.311,128.48,Cru
654,21.389,158.253,130.364,128.229,Cru
655,21.42,158.845,130.317,128.149,Cru
656,21.452,160.544,130.209,128.54,Cru
657,21.484,159.003,130.03,128.163,Cru
658,21.521,159.093,130.219,127.805,Cru
659,21.552,160.273,130.104,128.168,Cru
660,21.585,163.4,130.708,128.949,Cru
661,21.616,164.357,130.594,129.259,Cru
662,21.649,163.757,130.647,129.408,Cru
663,21.684,162.5,130.719,129.323,Cru
664,21.717,162.508,130.781,129.756,Cru
665,21.748,161.926,131.113,129.845,Cru
666,21.781,162.276,131.33,129.943,Cru
667,21.812,161.507,131.149,129.743,Cru
668,21.844,159.021,130.956,129.543,Cru
669,21.881,161.693,131.349,129.795,Cru
670,21.912,163.605,131.396,130.041,Cru
671,21.944,163.486,130.963,129.925,Cru
672,21.976,158.636,130.861,128.862,Cru
673,22.009,157.027,130.712,128.65,Cru
674,22.045,157.192,130.913,128.839,Cru
675,22.076,158.322,130.919,129.259,Cru
676,22.108,157.38,130.646,128.975,Cru
677,22.14,155.901,130.83,128.452,Cru
678,22.172,153.997,130.564,128.072,Cru
679,22.208,153.804,130.689,127.931,Cru
680,22.241,157.144,130.756,128.397,Cru
681,22.272,158.999,130.874,128.908,Cru
682,22.304,158.655,130.646,128.955,Cru
683,22.336,157.416,130.49,128.464,Cru
684,22.369,158.531,130.811,128.239,Cru
685,22.404,158.795,130.39,128.16,Cru
686,22.437,158.44,129.943,128.132,Cru
687,22.468,156.867,130.047,127.843,Cru
688,22.5,158.3,130.217,127.92,Cru
689,22.532,159.831,130.633,128.649,Cru
690,22.569,159.088,130.682,128.094,Cru
691,22.6,159.085,130.627,128.316,Cru
692,22.633,157.696,130.631,128.026,Cru
693,22.665,157.974,130.278,128.102,Cru
694,22.696,159.441,130.486,128.186,Cru
695,22.732,157.681,130.536,127.536,Cru
696,22.765,157.108,130.007,127.961,Cru
697,22.797,157.22,130.177,127.873,Cru
698,22.829,151.119,130.186,127.255,Cru
699,22.86,147.793,130.253,126.248,Cru
700,22.892,148.291,129.936,127.186,Cru
701,22.929,147.568,130.269,126.861,Cru
702,22.961,145.49,129.561,126.613,Cru
703,22.992,143.941,129.629,126.784,Cru
704,23.024,142.869,129.66,126.748,Cru
705,23.056,139.975,129.121,126.002,Cru
706,23.093,136.361,128.847,125.057,Cru
707,23.124,139.225,127.685,125.219,Cru
708,23.157,138.088,127.897,125.066,Cru
709,23.188,139.09,128.603,125.458,Cru
710,23.221,138.184,128.233,125.378,Cru
711,23.256,133.678,127.734,124.493,Cru
712,23.289,131.553,127.695,124.094,Cru
713,23.32,133.975,128.68,124.523,Cru
714,23.353,136.435,128.487,125.627,Cru
715,23.384,140.066,129.24,126.052,Cru
716,23.416,146.332,129.499,126.581,Cru
717,23.453,148.499,129.965,126.999,Cru
718,23.485,151.763,130.549,127.746,Cru
719,23.516,153.263,131.204,127.808,Cru
720,23.548,158.17,130.975,128.787,Cru
721,23.581,160.385,130.964,129.101,Cru
722,23.617,160.805,130.628,129.21,Cru
723,23.648,162.06,130.603,129.078,Cru
724,23.681,161.543,130.995,128.804,Cru
725,23.713,162.555,130.714,129.17,Cru
726,23.744,160.748,130.758,128.276,Cru
727,23.78,161.37,130.854,128.68,Cru
728,23.812,162.371,130.785,128.369,Cru
729,23.844,163.605,131.309,128.403,Cru
730,23.877,167.324,130.792,129.221,Cru
731,23.909,168.456,130.629,129.528,Cru
732,23.94,167.207,131.189,129.195,Cru
733,23.977,164.996,130.911,128.89,Cru
734,24.009,164.437,131.473,129.36,Cru
735,24.041,165.203,131.861,129.78,Cru
736,24.072,168.071,132.047,130.936,Cru
737,24.105,169.438,132.451,131.282,Cru
738,24.141,168.934,132.105,131.436,Cru
739,24.172,167.953,132.039,131.281,Cru
740,24.205,169.91,132.102,131.469,Cru
741,24.237,169.925,132.431,131.298,Cru
742,24.269,166.714,132.423,130.932,Cru
743,24.304,165.501,132.18,130.61,Cru
744,24.337,164.595,132.681,130.22,Cru
745,24.369,164.53,131.863,130.267,Cru
746,24.4,165.667,131.803,130.569,Cru
747,24.432,163.049,132.033,130.135,Cru
748,24.465,160.507,131.861,129.439,Cru
749,24.5,161.239,131.664,129.898,Cru
750,24.533,162.048,131.688,129.944,Cru
751,24.565,165.668,131.916,130.615,Cru
752,24.597,165.693,131.44,131.094,Cru
753,24.629,164.584,131.261,130.127,Cru
754,24.665,162.041,131.519,129.78,Cru
755,24.697,162.934,131.682,129.758,Cru
756,24.729,163.865,131.752,130.419,Cru
757,24.761,160.552,131.989,130.088,Cru
758,24.793,160.654,132.465,130.184,Cru
759,24.829,159.939,132.506,130.052,Cru
760,24.861,162.317,132.35,130.646,Cru
761,24.893,161.278,132.221,131.125,Cru
762,24.925,159.099,132.692,130.393,Cru
763,24.957,159.272,132.596,131.1,Cru
764,24.989,160.632,133.163,131.033,Cru
765,25.024,163.921,132.989,132.033,Cru
766,25.057,166.97,133.034,131.942,Cru
767,25.089,166.679,132.516,131.948,Cru
768,25.121,164.21,132.222,131.228,Cru
769,25.153,163.829,132.614,131.69,Cru
770,25.189,164.369,132.426,131.273,Cru
771,25.221,161.866,132.179,130.842,Cru
772,25.253,160.185,132.488,130.528,Cru
773,25.285,161.36,132.656,130.785,Cru
774,25.316,161.709,132.393,130.629,Cru
775,25.353,161.806,132.489,130.149,Cru
776,25.385,160.372,131.815,130.1,Cru
777,25.417,159.91,132.128,129.855,Cru
778,25.449,162.104,132.962,130.575,Cru
779,25.481,161.75,132.889,130.565,Cru
780,25.513,162.368,132.662,130.829,Cru
781,25.549,163.401,132.401,131.018,Cru
782,25.581,165.024,132.468,130.953,Cru
783,25.613,166.389,132.161,130.928,Cru
784,25.645,166.772,132.394,130.98,Cru
785,25.677,167.468,131.838,130.855,Cru
786,25.713,164.484,131.875,130.347,Cru
787,25.745,166.769,132.304,131.144,Cru
788,25.777,169.282,132.955,131.895,Cru
789,25.809,173.763,132.967,132.509,Cru
790,25.841,173.173,133.781,132.807,Cru
791,25.877,168.004,133.541,132.185,Cru
792,25.909,169.156,133.003,131.961,Cru
793,25.94,168.024,132.936,131.125,Cru
794,25.973,163.634,133.163,131.441,Cru
795,26.005,164.862,133.249,131.458,Cru
796,26.037,165.498,133.088,131.25,Cru
797,26.073,161.572,132.845,131.454,Cru
798,26.105,162.856,132.969,131.451,Cru
799,26.137,163.809,132.964,131.614,Cru
800,26.169,163.347,133.1,132.007,Cru
801,26.201,160.421,132.626,131.232,Cru
802,26.237,160.572,132.366,131.596,Cru
803,26.269,158.443,132.872,131.086,Cru
804,26.301,161.2,133.012,131.516,Cru
805,26.333,159.412,132.629,131.152,Cru
806,26.364,160.425,132.402,131.053,Cru
807,26.401,167.79,132.139,132.253,Cru
808,26.433,154.425,131.288,129.455,Cru
809,26.465,151.419,130.921,129.643,Cru
810,26.497,152.635,131.356,130.089,Cru
811,26.529,152.897,132.231,130.771,Cru
812,26.561,177.81,133.164,134.861,Cru
813,26.597,158.941,132.119,131.671,Cru
814,26.629,166.216,132.346,132.327,Cru
815,26.661,170.99,131.803,132.69,Cru
816,26.693,164.1,131.927,131.588,Cru
817,26.725,164.265,131.603,131.118,Cru
818,26.761,167.924,131.97,131.324,Cru
819,26.793,167.111,132.112,131.315,Cru
820,26.825,168.904,131.785,131.483,Cru
821,26.857,172.479,131.212,130.625,Cru
822,26.889,171.762,130.522,130.326,Cru
823,26.925,168.587,130.494,129.356,Cru
824,26.957,168.396,130.201,129.086,Cru
825,26.989,171.368,129.673,129.62,Cru
826,27.021,174.398,130.415,130.28,Cru
827,27.053,170.541,130.585,130.311,Cru
828,27.085,171.435,131.292,130.973,Cru
829,27.121,171.268,131.738,132.292,Cru
830,27.153,171.293,133.174,133.076,Cru
831,27.185,174.065,132.677,133.942,Cru
832,27.217,172.876,133.164,134.572,Cru
833,27.249,168.837,134.196,134.561,Cru
834,27.285,171.618,134.964,135.51,Cru
835,27.317,172.825,135.194,136.953,Cru
836,27.349,173.435,135.34,136.353,Cru
837,27.381,171.254,134.377,135.088,Cru
838,27.413,170.967,134.514,134.947,Cru
839,27.449,172.304,134.327,135.199,Cru
840,27.481,172.053,133.777,134.393,Cru
841,27.513,174.397,133.527,135.088,Cru
842,27.545,181.157,133.844,136.045,Cru
843,27.577,180.447,133.745,135.292,Cru
844,27.609,178.82,133.731,135.542,Cru
845,27.645,185.04,134.136,135.562,Cru
846,27.677,187.982,135.086,136.387,Cru
847,27.709,183.846,135.925,136.884,Cru
848,27.741,179.971,135.149,135.387,Cru
849,27.773,180.669,134.747,134.699,Cru
850,27.809,182.113,135.543,135.421,Cru
851,27.841,182.33,135.583,135.487,Cru
852,27.873,180.072,135.251,135.351,Cru
853,27.905,176.733,135.055,134.814,Cru
854,27.937,176.646,134.751,134.279,Cru
855,27.973,178.567,134.297,134.762,Cru
856,28.005,180.661,133.865,134.701,Cru
857,28.037,183.255,133.93,135.459,Cru
858,28.069,184.183,134.522,135.63,Cru
859,28.101,186.036,134.191,135.28,Cru
860,28.133,189.211,133.243,134.532,Cru
861,28.169,190.828,132.795,134.355,Cru
862,28.201,191.108,132.989,134.806,Cru
863,28.233,186.968,133.768,134.804,Cru
864,28.265,185.67,135.258,135.205,Cru
865,28.297,181.375,135.866,135.617,Cru
866,28.333,181.619,136.787,136.929,Cru
867,28.365,183.428,137.273,138.395,Cru
868,28.397,186.218,138.649,138.73,Cru
869,28.429,189.794,136.901,137.254,Cru
870,28.461,199.0,134.452,135.742,Cru
871,28.493,202.989,133.42,135.023,Cru
872,28.529,194.956,133.46,134.235,Cru
873,28.561,194.276,133.337,134.764,Cru
874,28.593,190.182,134.939,135.626,Cru
875,28.625,184.593,137.084,137.724,Cru
876,28.657,182.83,138.215,138.591,Cru
877,28.693,186.322,137.956,138.624,Cru
878,28.725,183.424,137.005,137.484,Cru
879,28.757,182.643,135.223,135.805,Cru
880,28.789,180.312,134.929,135.376,Cru
881,28.821,178.629,136.853,137.112,Cru
882,28.857,179.381,140.278,140.203,Cru
883,28.889,180.745,141.229,141.918,Cru
884,28.921,181.95,141.122,142.385,Cru
885,28.953,178.944,139.652,141.463,Cru
886,28.985,166.595,138.49,138.546,Cru
887,29.021,164.436,138.372,138.202,Cru
888,29.053,166.816,139.435,138.895,Cru
889,29.085,170.721,139.608,140.26,Cru
890,29.117,177.116,138.601,140.174,Cru
891,29.149,176.433,138.296,139.127,Cru
892,29.181,175.231,137.755,139.57,Cru
893,29.217,174.483,137.884,138.948,Cru
894,29.249,172.343,136.945,137.71,Cru
895,29.281,173.539,136.836,137.133,Cru
896,29.313,170.97,137.356,137.312,Cru
897,29.345,170.801,137.335,137.745,Cru
898,29.381,175.389,137.134,137.37,Cru
899,29.413,177.9,136.03,136.684,Cru
900,29.445,174.968,135.821,136.064,Cru
901,29.477,172.606,135.128,136.024,Cru
902,29.509,170.076,135.675,136.474,Cru
903,29.545,175.462,135.757,136.576,Cru
904,29.577,176.796,136.104,137.277,Cru
905,29.609,175.064,137.649,138.481,Cru
906,29.641,175.078,139.594,139.829,Cru
907,29.673,174.766,140.224,140.343,Cru
908,29.705,177.043,140.414,140.516,Cru
909,29.741,180.714,140.232,141.051,Cru
910,29.773,179.349,139.825,140.989,Cru
911,29.805,178.572,140.529,140.522,Cru
912,29.837,174.704,140.368,140.309,Cru
913,29.869,175.126,140.385,139.297,Cru
914,29.905,172.108,138.866,138.112,Cru
915,29.937,167.012,136.964,135.784,Cru
916,29.969,166.055,136.208,135.366,Cru
917,30.001,168.039,136.78,136.135,Cru
918,30.033,170.56,138.567,136.93,Cru
919,30.069,173.808,138.147,137.389,Cru
920,30.101,174.09,137.539,137.445,Cru
921,30.133,173.327,137.026,137.243,Cru
922,30.165,173.299,137.406,137.314,Cru
923,30.197,175.483,138.017,137.828,Cru
924,30.229,177.904,137.693,138.338,Cru
925,30.265,175.478,138.191,137.861,Cru
926,30.297,172.731,138.209,137.45,Cru
927,30.329,173.678,137.771,137.358,Cru
928,30.361,176.942,137.935,137.837,Cru
929,30.393,176.362,137.61,137.772,Cru
930,30.429,177.458,137.708,138.164,Cru
931,30.461,175.301,137.793,138.213,Cru
932,30.493,173.093,137.337,137.413,Cru
933,30.525,174.678,136.799,137.426,Cru
934,30.557,175.198,137.374,137.715,Cru
935,30.593,175.447,137.077,137.592,Cru
936,30.625,171.265,137.238,137.471,Cru
937,30.657,169.635,137.841,137.846,Cru
938,30.689,172.357,138.698,138.292,Cru
939,30.721,176.151,138.897,138.769,Cru
940,30.753,177.261,139.313,139.526,Cru
941,30.789,180.134,139.147,139.192,Cru
942,30.821,177.799,139.843,139.249,Cru
943,30.853,177.704,140.522,139.147,Cru
944,30.885,178.914,140.561,139.979,Cru
945,30.917,180.73,139.447,139.264,Cru
946,30.953,180.172,138.695,138.569,Cru
947,30.985,172.121,139.311,137.293,Cru
948,31.017,171.419,138.915,137.324,Cru
949,31.049,172.429,139.081,137.649,Cru
950,31.081,175.738,139.558,138.448,Cru
951,31.117,176.893,139.244,137.949,Cru
952,31.149,176.252,138.113,137.092,Cru
953,31.181,176.962,138.135,137.484,Cru
954,31.213,183.586,138.356,139.31,Cru
955,31.245,183.413,137.641,138.652,Cru
956,31.277,180.529,136.874,137.727,Cru
957,31.313,178.864,137.248,137.351,Cru
958,31.345,183.225,138.369,138.605,Cru
959,31.377,182.704,138.165,138.246,Cru
960,31.409,181.48,136.877,137.248,Cru
961,31.441,177.539,136.239,136.321,Cru
962,31.477,178.248,136.814,136.228,Cru
963,31.509,177.353,137.369,136.537,Cru
964,31.541,176.987,137.771,135.954,Cru
965,31.573,176.748,137.646,135.737,Cru
966,31.605,179.104,137.538,136.463,Cru
967,31.641,181.211,138.139,137.715,Cru
968,31.673,184.963,137.49,138.118,Cru
969,31.705,185.193,136.479,137.075,Cru
970,31.737,183.163,135.166,135.922,Cru
971,31.769,181.15,135.618,135.744,Cru
972,31.801,181.642,136.215,136.15,Cru
973,31.837,184.282,137.061,137.206,Cru
974,31.869,184.984,136.615,137.456,Cru
975,31.901,184.352,136.299,136.934,Cru
976,31.933,178.649,135.864,135.318,Cru
977,31.965,176.524,136.538,135.377,Cru
978,32.001,179.614,136.181,135.793,Cru
979,32.033,176.323,137.021,135.378,Cru
980,32.065,172.574,137.283,134.779,Cru
981,32.097,175.074,137.062,135.244,Cru
982,32.129,175.921,136.75,135.062,Cru
983,32.165,174.856,136.829,134.659,Cru
984,32.197,178.394,136.687,135.636,Cru
985,32.229,182.174,136.886,136.647,Cru
986,32.261,181.934,136.825,136.536,Cru
987,32.293,176.125,136.394,135.354,Cru
988,32.325,169.375,136.405,133.802,Cru
989,32.361,171.442,136.374,134.53,Cru
990,32.393,172.419,136.96,134.812,Cru
991,32.425,173.566,137.202,135.172,Cru
992,32.457,175.28,137.334,135.661,Cru
993,32.489,175.235,136.745,135.142,Cru
994,32.525,177.967,136.114,135.507,Cru
995,32.557,180.035,135.811,135.723,Cru
996,32.589,176.994,136.307,134.922,Cru
997,32.621,178.062,135.763,135.159,Cru
998,32.653,180.021,135.559,135.46,Cru
999,32.689,182.187,136.029,135.797,Cru
1000,32.721,181.876,135.875,136.03,Cru
1001,32.753,179.643,136.44,135.445,Cru
1002,32.785,179.428,135.651,134.964,Cru
1003,32.817,177.511,135.213,134.346,Cru
1004,32.849,174.869,134.83,134.019,Cru
1005,32.885,175.623,135.238,134.091,Cru
1006,32.917,180.595,135.56,135.233,Cru
1007,32.949,178.839,135.223,134.535,Cru
1008,32.981,180.463,135.386,135.161,Cru
1009,33.013,177.456,135.02,134.133,Cru
1010,33.049,178.418,135.944,134.674,Cru
1011,33.081,179.951,135.666,134.758,Cru
1012,33.113,177.364,135.335,133.433,Cru
1013,33.145,177.926,135.003,133.437,Cru
1014,33.177,181.429,135.1,134.338,Cru
1015,33.213,182.241,135.032,135.054,Cru
1016,33.245,180.88,135.508,134.757,Cru
1017,33.277,179.016,134.754,134.332,Cru
1018,33.309,176.457,134.727,133.716,Cru
1019,33.341,174.001,135.439,134.086,Cru
1020,33.373,176.675,136.003,134.65,Cru
1021,33.409,181.546,136.349,135.826,Cru
1022,33.441,177.481,136.148,135.682,Cru
1023,33.473,171.773,136.512,134.895,Cru
1024,33.505,171.439,137.062,135.717,Cru
1025,33.537,170.079,138.551,136.144,Cru
1026,33.573,172.805,139.325,137.128,Cru
1027,33.605,173.292,138.969,137.075,Cru
1028,33.637,167.483,138.491,136.548,Cru
1029,33.669,163.361,138.289,135.801,Cru
1030,33.701,170.84,139.027,137.173,Cru
1031,33.737,167.564,139.045,136.402,Cru
1032,33.769,165.274,138.487,135.383,Cru
1033,33.801,161.031,137.926,134.996,Cru
1034,33.833,160.231,137.762,134.923,Cru
1035,33.865,165.625,137.827,136.03,Cru
1036,33.897,170.644,137.468,136.6,Cru
1037,33.933,172.128,137.274,136.453,Cru
1038,33.965,170.408,137.522,136.527,Cru
1039,33.997,166.339,137.72,135.502,Cru
1040,34.029,165.557,137.883,135.436,Cru
1041,34.061,166.028,137.605,135.717,Cru
1042,34.097,170.258,137.643,136.552,Cru
1043,34.129,173.517,136.956,136.599,Cru
1044,34.161,173.328,136.737,136.002,Cru
1045,34.193,173.225,136.469,136.258,Cru
1046,34.225,172.352,136.178,135.944,Cru
1047,34.261,172.931,137.047,136.216,Cru
1048,34.293,172.7,137.545,137.069,Cru
1049,34.325,171.011,138.059,136.477,Cru
1050,34.357,170.536,137.482,136.198,Cru
1051,34.389,171.425,138.368,136.8,Cru
1052,34.421,173.866,138.404,137.18,Cru
1053,34.457,172.631,138.178,136.621,Cru
1054,34.489,173.471,138.246,136.807,Cru
1055,34.521,174.658,137.708,137.418,Cru
1056,34.553,171.416,136.514,136.113,Cru
1057,34.585,175.941,136.056,136.623,Cru
1058,34.621,181.273,136.615,137.727,Cru
1059,34.653,183.775,137.509,139.037,Cru
1060,34.685,179.798,137.608,138.554,Cru
1061,34.717,173.558,137.536,136.76,Cru
1062,34.749,174.364,136.84,136.542,Cru
1063,34.785,177.325,137.205,136.861,Cru
1064,34.817,176.593,138.047,137.083,Cru
1065,34.849,174.899,139.405,137.586,Cru
1066,34.881,174.297,138.986,137.014,Cru
1067,34.913,172.619,138.403,136.445,Cru
1068,34.945,171.468,138.48,136.393,Cru
1069,34.981,172.606,139.16,137.132,Cru
1070,35.013,176.72,139.278,137.774,Cru
1071,35.045,177.67,138.611,137.432,Cru
1072,35.077,177.724,137.573,136.823,Cru
1073,35.109,170.794,136.728,135.77,Cru
1074,35.145,174.011,136.729,136.105,Cru
1075,35.177,178.065,136.357,136.625,Cru
1076,35.209,181.369,136.483,136.92,Cru
1077,35.241,176.97,136.254,136.494,Cru
1078,35.273,169.958,136.512,134.9,Cru
1079,35.309,165.095,137.135,134.458,Cru
1080,35.341,165.242,137.318,134.584,Cru
1081,35.373,166.642,137.903,135.02,Cru
1082,35.405,168.606,138.761,135.656,Cru
1083,35.437,169.635,137.88,135.823,Cru
1084,35.469,166.962,138.233,135.022,Cru
1085,35.505,169.914,138.112,135.096,Cru
1086,35.537,169.966,137.96,135.101,Cru
1087,35.569,171.882,137.488,135.53,Cru
1088,35.601,173.36,137.418,135.892,Cru
1089,35.633,174.454,138.084,135.751,Cru
1090,35.669,170.752,137.401,135.288,Cru
1091,35.701,170.433,137.143,134.972,Cru
1092,35.733,172.144,136.722,135.462,Cru
1093,35.765,171.662,137.103,135.357,Cru
1094,35.797,169.228,137.293,134.491,Cru
1095,35.833,166.202,137.249,134.183,Cru
1096,35.865,165.902,137.303,133.853,Cru
1097,35.897,168.541,137.081,134.572,Cru
1098,35.929,170.373,137.276,134.964,Cru
1099,35.961,169.567,136.964,134.704,Cru
1100,35.993,168.283,137.43,134.127,Cru
1101,36.029,168.472,137.732,134.844,Cru
1102,36.061,166.408,137.672,134.415,Cru
1103,36.093,164.721,137.433,134.234,Cru
1104,36.125,167.833,137.697,134.274,Cru
1105,36.157,170.007,137.182,134.38,Cru
1106,36.193,172.405,136.212,134.825,Cru
1107,36.225,170.502,135.715,133.987,Cru
1108,36.257,165.339,135.707,133.304,Cru
1109,36.289,165.246,135.156,133.142,Cru
1110,36.321,165.111,135.155,132.549,Cru
1111,36.357,169.931,135.272,134.005,Cru
1112,36.389,171.32,136.007,134.315,Cru
1113,36.421,165.096,135.496,133.444,Cru
1114,36.453,165.917,135.683,133.295,Cru
1115,36.485,168.003,135.959,133.66,Cru
1116,36.517,166.8,137.052,133.84,Cru
1117,36.553,169.428,136.909,133.76,Cru
1118,36.585,165.653,136.482,133.128,Cru
1119,36.617,165.062,136.428,132.719,Cru
1120,36.649,166.719,137.335,134.074,Cru
1121,36.681,171.626,138.632,135.431,Cru
1122,36.717,176.732,138.417,136.54,Cru
1123,36.749,178.634,138.275,136.435,Cru
1124,36.781,170.727,137.923,135.204,Cru
1125,36.813,160.385,137.105,133.118,Cru
1126,36.845,159.207,136.921,132.794,Cru
1127,36.881,166.784,137.162,134.243,Cru
1128,36.913,172.003,138.15,135.867,Cru
1129,36.945,171.399,138.807,135.851,Cru
1130,36.977,169.505,138.178,135.129,Cru
1131,37.009,167.353,138.515,135.322,Cru
1132,37.041,167.97,138.245,135.128,Cru
1133,37.077,169.389,138.718,135.291,Cru
1134,37.109,165.861,138.843,135.156,Cru
1135,37.141,163.54,138.323,134.443,Cru
1136,37.173,162.186,137.804,133.418,Cru
1137,37.205,161.034,137.734,133.521,Cru
1138,37.241,167.089,138.105,135.182,Cru
1139,37.273,172.138,137.408,135.809,Cru
1140,37.305,165.48,137.451,134.126,Cru
1141,37.337,162.077,136.748,133.139,Cru
