frame,timestamp,L,a,b,fase
2146,70.254,138.082,133.984,134.732,
2147,70.286,145.579,134.762,135.705,
2148,70.318,149.769,134.733,135.531,
2149,70.35,152.608,133.906,135.807,
2150,70.382,150.466,133.713,135.657,
2151,70.418,147.01,133.997,136.101,
2152,70.45,150.592,134.018,135.992,
2153,70.482,147.144,133.617,135.239,
2154,70.514,149.485,132.708,134.809,
2155,70.546,150.204,132.978,135.055,
2156,70.582,153.065,132.809,135.021,
2157,70.614,151.44,132.796,134.575,
2158,70.646,148.708,132.79,134.473,
2159,70.678,136.925,133.411,134.927,
2160,70.71,140.481,134.198,135.949,
2161,70.742,145.25,133.93,135.727,
2162,70.778,146.864,133.959,135.422,
2163,70.81,144.906,134.792,135.545,
2164,70.842,147.775,134.075,135.789,
2165,70.874,151.181,133.432,135.35,
2166,70.906,148.919,133.043,136.197,
2167,70.942,150.638,133.661,135.343,
2168,70.974,155.898,133.06,135.336,
2169,71.006,156.029,132.543,135.173,
2170,71.038,147.399,132.653,133.86,
2171,71.07,144.44,133.304,134.646,
2172,71.106,146.923,133.592,135.242,
2173,71.138,149.674,133.375,134.584,
2174,71.17,154.106,132.801,134.836,
2175,71.202,149.485,132.86,134.952,
2176,71.234,146.48,133.024,134.844,
2177,71.266,144.779,132.572,135.038,
2178,71.302,153.053,133.306,134.836,
2179,71.334,152.437,133.293,135.328,
2180,71.366,149.863,133.805,135.604,
2181,71.398,140.463,133.534,135.222,
2182,71.43,139.234,134.397,134.793,
2183,71.466,142.344,134.031,135.334,
2184,71.498,146.983,133.745,135.37,
2185,71.53,147.355,132.867,135.004,
2186,71.562,144.923,132.889,135.264,
2187,71.594,146.861,133.284,135.21,
2188,71.63,146.664,133.56,135.446,
2189,71.662,148.906,133.496,135.168,
2190,71.694,146.192,133.318,134.814,
2191,71.726,139.757,133.102,135.012,
2192,71.758,140.849,133.617,135.324,
2193,71.79,148.648,133.397,135.619,
2194,71.826,149.99,133.483,135.6,
2195,71.858,148.194,133.771,135.096,
2196,71.89,146.197,132.903,135.004,
2197,71.922,142.751,133.372,135.055,
2198,71.954,147.46,133.323,135.814,
2199,71.99,150.202,134.145,135.384,
2200,72.022,145.242,134.501,135.292,
2201,72.054,141.059,133.836,135.269,
2202,72.086,139.89,134.084,135.288,
2203,72.118,146.632,134.375,135.643,
2204,72.154,147.051,134.611,135.64,
2205,72.186,145.476,133.427,135.567,
2206,72.218,139.965,133.633,134.654,
2207,72.25,139.524,133.875,135.122,
2208,72.282,136.389,134.203,135.418,
2209,72.314,141.227,134.668,135.629,
2210,72.35,147.729,134.371,135.245,
2211,72.382,147.738,133.704,135.4,
2212,72.414,136.949,133.372,135.28,
2213,72.446,137.234,133.656,135.298,
2214,72.478,143.859,134.182,135.567,
2215,72.514,146.203,134.813,135.823,
2216,72.546,148.473,134.598,135.745,
2217,72.578,143.406,134.195,135.771,
2218,72.61,145.11,133.468,134.914,
2219,72.642,143.914,133.807,134.912,
2220,72.678,148.398,134.125,135.242,
2221,72.71,149.907,133.651,135.355,
2222,72.742,147.311,133.645,135.502,
2223,72.774,143.058,133.844,135.233,
2224,72.806,144.622,133.034,135.928,
2225,72.838,144.44,133.2,134.677,
2226,72.874,142.699,133.637,135.167,
2227,72.906,143.744,133.994,134.795,
2228,72.938,146.155,133.996,135.836,
2229,72.97,150.397,133.619,135.649,
2230,73.002,141.161,133.41,135.757,
2231,73.038,142.697,133.783,135.556,
2232,73.07,146.421,134.128,134.751,
2233,73.102,150.35,133.536,135.231,
2234,73.134,143.795,133.988,134.945,
2235,73.166,145.816,133.9,135.193,
2236,73.202,144.187,133.598,135.556,
2237,73.234,136.158,133.376,134.771,
2238,73.266,137.279,133.37,134.995,
2239,73.298,141.435,133.976,135.371,
2240,73.33,149.849,133.336,135.531,
2241,73.362,140.954,134.002,135.411,
2242,73.398,139.317,134.061,135.738,
2243,73.43,139.024,134.203,135.599,
2244,73.462,141.148,134.02,135.839,
2245,73.494,143.718,134.204,135.68,
2246,73.526,137.252,134.885,135.785,
2247,73.562,133.381,134.339,134.841,
2248,73.594,132.552,133.997,134.675,
2249,73.626,139.683,134.357,135.308,
2250,73.658,143.582,134.792,135.338,
2251,73.69,141.595,133.963,135.174,
2252,73.726,136.763,133.663,134.941,
2253,73.758,139.297,133.973,134.46,
2254,73.79,139.731,133.982,135.211,
2255,73.822,145.644,133.363,134.916,
2256,73.854,144.301,133.512,135.128,
2257,73.886,145.108,133.45,135.384,
2258,73.922,143.81,133.528,134.787,
2259,73.954,145.272,133.922,135.014,
2260,73.986,138.095,134.085,135.484,
2261,74.018,130.814,133.963,134.943,
2262,74.05,136.33,134.652,135.786,
2263,74.086,145.101,133.99,135.543,
2264,74.118,138.935,132.9,134.933,
2265,74.15,134.288,133.617,134.673,
2266,74.182,132.455,134.094,134.646,
2267,74.214,139.182,134.787,135.37,
2268,74.25,137.757,134.397,135.196,
2269,74.282,139.705,134.072,134.886,
2270,74.314,140.366,133.683,134.998,
2271,74.346,139.34,133.67,134.777,
2272,74.378,140.614,133.186,134.805,
2273,74.41,142.705,133.229,134.91,
2274,74.446,145.588,133.884,135.171,
2275,74.478,143.468,133.315,134.537,
2276,74.51,143.141,133.581,134.818,
2277,74.542,128.835,133.595,135.093,
2278,74.574,131.9,134.624,134.783,
2279,74.61,140.121,134.106,135.365,
2280,74.642,141.217,134.512,135.197,
2281,74.674,140.216,133.808,134.951,
2282,74.706,136.202,133.244,135.771,
2283,74.738,138.703,133.882,135.372,
2284,74.774,144.223,133.825,134.907,
2285,74.806,140.988,134.359,134.972,
2286,74.838,141.108,133.491,134.758,
2287,74.87,144.065,133.089,135.263,
2288,74.902,137.154,132.804,134.788,
2289,74.934,145.142,133.5,135.002,
2290,74.97,145.919,133.602,135.137,
2291,75.002,147.231,132.722,134.536,
2292,75.034,140.617,133.247,134.427,
2293,75.066,135.367,132.577,134.099,
2294,75.098,140.747,132.933,134.075,
2295,75.134,145.126,133.917,134.933,
2296,75.166,141.426,132.81,134.562,
2297,75.198,136.981,132.576,134.016,
2298,75.23,133.088,132.605,134.375,
2299,75.262,134.853,133.003,134.421,
2300,75.298,139.445,133.358,134.848,
2301,75.33,146.303,132.545,134.514,
2302,75.362,143.947,131.527,134.358,
2303,75.394,141.439,131.9,133.785,
2304,75.426,137.449,132.92,134.428,
2305,75.458,135.484,133.323,134.279,
2306,75.494,134.81,133.829,134.552,
2307,75.526,135.311,134.105,134.787,
2308,75.558,136.959,133.51,134.474,
2309,75.59,139.864,133.616,134.135,
2310,75.622,140.489,133.521,134.459,
2311,75.658,141.81,133.002,134.7,
2312,75.69,143.65,133.406,134.533,
2313,75.722,143.463,133.151,134.458,
2314,75.754,146.754,133.672,133.998,
2315,75.786,145.876,133.382,134.423,
2316,75.822,143.193,133.529,134.545,
2317,75.854,128.603,133.554,133.806,
2318,75.886,130.664,133.372,134.406,
2319,75.918,142.016,133.475,134.685,
2320,75.95,137.943,133.762,133.931,
2321,75.982,133.732,133.243,134.172,
2322,76.018,131.728,133.05,134.037,
2323,76.05,136.91,133.476,134.853,
2324,76.082,143.298,133.809,135.151,
2325,76.114,142.381,134.222,135.145,
2326,76.146,138.925,134.011,134.886,
2327,76.182,132.347,133.335,134.49,
2328,76.214,134.177,133.455,134.296,
2329,76.246,141.82,134.36,135.101,
2330,76.278,140.863,134.011,135.488,
2331,76.31,133.399,132.565,133.809,
2332,76.346,123.789,132.419,133.719,
2333,76.378,129.814,133.231,134.633,
2334,76.41,133.376,133.936,135.228,
2335,76.442,140.476,134.516,135.772,
2336,76.474,135.731,133.387,134.922,
2337,76.506,132.148,132.714,133.856,
2338,76.542,138.944,131.906,134.649,
2339,76.574,136.381,133.052,134.947,
2340,76.606,140.351,133.383,135.051,
2341,76.638,139.732,132.888,134.406,
2342,76.67,134.577,132.735,134.29,
2343,76.706,133.938,132.758,134.348,
2344,76.738,135.896,132.752,133.541,
2345,76.77,131.961,133.385,134.265,
2346,76.802,137.012,134.017,134.469,
2347,76.834,137.812,133.985,134.596,
2348,76.87,134.363,133.364,134.272,
2349,76.902,127.737,132.773,133.855,
2350,76.934,129.366,132.566,133.301,
2351,76.966,136.844,133.63,134.256,
2352,76.998,141.267,133.576,134.684,
2353,77.03,141.956,133.653,134.138,
2354,77.066,138.165,132.869,133.921,
2355,77.098,129.324,132.014,132.918,
2356,77.13,126.815,131.675,133.16,
2357,77.162,135.283,133.072,133.683,
2358,77.194,141.79,132.99,134.046,
2359,77.23,144.818,132.424,134.053,
2360,77.262,140.546,131.887,133.25,
2361,77.294,127.316,131.51,133.366,
2362,77.326,123.4,131.634,133.56,
2363,77.358,129.168,132.562,133.431,
2364,77.394,135.962,133.284,133.428,
2365,77.426,132.447,132.882,133.425,
2366,77.458,125.239,132.898,133.296,
2367,77.49,126.122,132.873,133.15,
2368,77.522,126.213,133.438,133.725,
2369,77.554,130.776,132.924,133.68,
2370,77.59,131.835,132.838,133.945,
2371,77.622,132.793,132.521,133.932,
2372,77.654,131.598,132.782,133.314,
2373,77.686,134.733,133.219,133.333,
2374,77.718,136.866,133.275,134.045,
2375,77.754,133.61,133.525,133.253,
2376,77.786,134.819,132.376,133.08,
2377,77.818,134.186,132.407,133.151,
2378,77.85,131.538,132.93,133.568,
2379,77.882,135.501,133.739,133.803,
2380,77.918,136.53,133.202,134.27,
2381,77.95,136.352,133.136,134.263,
2382,77.982,125.613,132.606,133.38,
2383,78.014,126.64,132.612,133.472,
2384,78.046,135.532,133.458,133.999,
2385,78.078,136.984,133.375,134.385,
2386,78.114,131.381,133.599,134.953,
2387,78.146,134.731,133.388,134.244,
2388,78.178,127.126,133.423,134.611,
2389,78.21,130.927,132.774,134.744,
2390,78.242,132.573,133.362,134.732,
2391,78.278,138.67,134.253,134.298,
2392,78.31,141.53,133.674,134.672,
2393,78.342,141.499,133.002,133.811,
2394,78.374,128.956,132.214,133.352,
2395,78.406,132.874,133.221,132.743,
2396,78.442,134.684,133.772,133.918,
2397,78.474,142.551,133.387,134.837,
2398,78.506,131.222,133.919,134.526,
2399,78.538,123.457,133.511,134.575,
2400,78.57,126.005,134.261,134.58,
2401,78.602,136.242,134.613,135.166,
2402,78.638,141.983,133.776,134.422,
2403,78.67,139.278,133.546,134.577,
2404,78.702,135.79,133.35,134.242,
2405,78.734,135.587,133.282,133.746,
2406,78.766,135.676,133.48,134.578,
2407,78.802,135.163,134.289,134.736,
2408,78.834,138.997,133.84,134.358,
2409,78.866,137.872,134.135,133.94,
2410,78.898,128.283,132.968,133.821,
2411,78.93,124.604,133.762,133.923,
2412,78.966,128.44,134.231,134.637,
2413,78.998,128.314,134.576,134.145,
2414,79.03,133.199,134.495,134.46,
2415,79.062,128.804,133.959,134.265,
2416,79.094,121.637,133.279,133.365,
2417,79.126,124.134,134.11,134.234,
2418,79.162,133.045,134.003,134.079,
2419,79.194,131.714,134.182,134.807,
2420,79.226,136.783,134.142,135.328,
2421,79.258,134.614,133.376,134.787,
2422,79.29,128.927,133.654,134.796,
2423,79.326,130.066,134.327,133.953,
2424,79.358,134.442,133.803,134.696,
2425,79.39,141.146,133.683,134.29,
2426,79.422,132.649,133.57,134.61,
2427,79.454,133.345,133.342,134.567,
2428,79.49,135.93,133.497,134.466,
2429,79.522,134.618,133.3,134.945,
2430,79.554,137.135,134.743,134.265,
2431,79.586,138.029,134.001,134.486,
2432,79.618,125.967,133.473,133.237,
2433,79.65,119.714,133.31,133.923,
2434,79.686,126.599,133.68,134.29,
2435,79.718,131.792,134.751,134.641,
2436,79.75,128.384,133.008,134.103,
2437,79.782,128.316,133.749,134.454,
2438,79.814,127.919,133.965,134.168,
2439,79.85,133.263,133.849,134.223,
2440,79.882,136.741,134.431,134.493,
2441,79.914,139.49,133.435,133.959,
2442,79.946,137.314,133.116,134.144,
2443,79.978,129.635,133.375,134.374,
2444,80.014,123.346,133.99,134.557,
2445,80.046,130.359,134.684,134.467,
2446,80.078,135.076,134.664,135.186,
2447,80.11,132.661,134.125,134.532,
2448,80.142,126.141,133.453,134.078,
2449,80.174,128.8,133.043,133.941,
2450,80.21,127.694,133.884,133.876,
2451,80.242,129.792,133.583,135.117,
2452,80.274,129.704,133.905,134.557,
2453,80.306,135.413,133.797,134.976,
2454,80.338,123.229,132.484,133.847,
2455,80.374,114.489,133.455,133.832,
2456,80.406,131.896,133.696,134.368,
2457,80.438,136.781,134.348,134.099,
2458,80.47,136.856,134.08,134.591,
2459,80.502,136.643,134.521,134.929,
2460,80.538,133.056,133.09,134.337,
2461,80.57,124.353,132.416,133.526,
2462,80.602,127.192,133.455,134.0,
2463,80.634,134.161,134.338,134.312,
2464,80.666,131.474,133.906,134.081,
2465,80.698,133.754,133.651,133.611,
2466,80.734,130.137,133.766,133.722,
2467,80.766,122.997,133.284,133.341,
2468,80.798,124.546,134.004,133.85,
2469,80.83,130.107,134.507,133.778,
2470,80.862,128.08,134.664,134.214,
2471,80.898,127.64,134.624,134.057,
2472,80.93,127.773,134.186,134.352,
2473,80.962,127.061,134.003,134.355,
2474,80.994,131.018,134.795,134.519,
2475,81.026,130.793,134.818,135.003,
2476,81.062,130.026,134.919,134.571,
2477,81.094,121.301,134.028,134.106,
2478,81.126,122.731,133.397,134.215,
2479,81.158,133.031,134.483,133.807,
2480,81.19,127.999,134.229,134.345,
2481,81.222,124.832,133.856,134.47,
2482,81.258,117.133,134.356,134.142,
2483,81.29,122.131,134.964,134.655,
2484,81.322,131.905,135.275,135.217,
2485,81.354,134.865,134.105,134.621,
2486,81.386,128.35,132.588,133.818,
2487,81.422,123.366,133.442,133.158,
2488,81.454,132.406,133.566,134.209,
2489,81.486,135.83,134.29,134.657,
2490,81.518,132.376,134.232,134.071,
2491,81.55,127.324,133.544,133.812,
2492,81.586,126.085,133.562,133.62,
2493,81.618,128.504,133.66,134.531,
2494,81.65,136.204,134.053,134.149,
2495,81.682,133.467,133.961,133.645,
2496,81.714,122.063,133.657,133.858,
2497,81.746,122.73,134.145,134.325,
2498,81.782,118.644,134.568,133.814,
2499,81.814,118.933,134.753,133.59,
2500,81.846,116.945,134.592,134.012,
2501,81.878,119.759,135.105,133.618,
2502,81.91,121.081,135.188,133.878,
2503,81.946,117.283,134.48,134.248,
2504,81.978,120.594,134.936,134.485,
2505,82.01,120.671,134.785,134.011,
2506,82.042,124.677,134.758,133.649,
2507,82.074,125.444,134.063,133.782,
2508,82.11,115.759,133.043,134.223,
2509,82.142,117.683,133.368,133.949,
2510,82.174,126.643,134.314,133.504,
2511,82.206,124.862,133.334,133.287,
2512,82.238,125.03,133.861,133.895,
2513,82.27,130.47,134.949,134.394,
2514,82.306,124.081,134.84,134.686,
2515,82.338,120.33,135.021,134.39,
2516,82.37,121.674,135.592,133.647,
2517,82.402,122.006,134.969,134.35,
2518,82.434,121.587,134.355,133.918,
2519,82.47,119.065,134.101,133.744,
2520,82.502,122.845,134.485,134.135,
2521,82.534,127.207,134.767,133.627,
2522,82.566,127.44,134.952,133.894,
2523,82.598,127.952,133.721,133.635,
2524,82.634,116.254,133.541,133.663,
2525,82.666,121.406,133.908,133.657,
2526,82.698,125.604,134.492,134.064,
2527,82.73,118.074,134.07,133.81,
2528,82.762,121.072,133.82,133.569,
2529,82.794,114.353,133.993,133.972,
2530,82.83,121.579,134.844,133.645,
2531,82.862,124.969,135.076,134.413,
2532,82.894,129.242,135.078,134.197,
2533,82.926,124.755,134.118,134.266,
2534,82.958,118.933,134.158,134.098,
2535,82.994,115.292,135.275,133.998,
2536,83.026,122.053,135.257,134.267,
2537,83.058,130.254,135.081,134.397,
2538,83.09,129.53,134.942,134.631,
2539,83.122,123.451,134.387,133.813,
2540,83.158,113.011,134.314,133.546,
2541,83.19,117.084,134.712,134.046,
2542,83.222,125.388,135.334,134.336,
2543,83.254,128.046,135.265,134.573,
2544,83.286,120.883,134.881,134.484,
2545,83.318,113.782,134.398,133.429,
2546,83.354,112.602,133.563,133.533,
2547,83.386,120.63,134.735,133.956,
2548,83.418,124.414,135.316,134.084,
2549,83.45,125.712,134.799,133.828,
2550,83.482,121.938,133.615,133.494,
2551,83.518,120.24,134.338,133.563,
2552,83.55,120.579,135.07,133.836,
2553,83.582,123.256,135.601,134.33,
2554,83.614,125.886,134.611,134.852,
2555,83.646,122.345,134.064,134.412,
2556,83.682,122.925,134.322,134.426,
2557,83.714,122.82,135.566,134.485,
2558,83.746,127.156,135.456,134.587,
2559,83.778,125.763,135.154,134.258,
2560,83.81,119.048,134.757,134.377,
2561,83.842,111.565,134.493,133.704,
2562,83.878,117.789,134.821,133.86,
2563,83.91,119.41,135.156,134.42,
2564,83.942,121.679,134.692,133.469,
2565,83.974,120.692,134.323,133.912,
2566,84.006,126.359,134.662,134.349,
2567,84.042,117.447,134.892,133.867,
2568,84.074,123.373,135.261,133.756,
2569,84.106,128.512,135.225,133.943,
2570,84.138,125.603,134.392,133.707,
2571,84.17,114.83,133.707,133.278,
2572,84.206,113.154,134.683,133.208,
2573,84.238,124.143,135.013,134.637,
2574,84.27,123.352,135.045,134.545,
2575,84.302,127.711,134.061,134.558,
2576,84.334,115.05,133.527,133.931,
2577,84.366,115.783,134.992,134.129,
2578,84.402,120.642,135.978,134.462,
2579,84.434,118.969,135.528,134.45,
2580,84.466,115.625,135.143,134.107,
2581,84.498,108.116,133.81,134.01,
2582,84.53,105.719,134.356,134.055,
2583,84.566,122.187,135.884,134.104,
2584,84.598,131.719,136.155,133.992,
2585,84.63,123.73,135.638,134.257,
2586,84.662,119.015,134.343,134.281,
2587,84.694,116.737,134.977,133.827,
2588,84.73,120.235,135.347,134.701,
2589,84.762,126.395,135.652,134.95,
2590,84.794,121.327,134.608,134.976,
2591,84.826,122.145,135.164,134.842,
2592,84.858,127.734,135.25,134.432,
2593,84.89,121.071,134.632,134.356,
2594,84.926,119.246,134.137,134.666,
2595,84.958,122.836,134.687,134.881,
2596,84.99,125.133,135.985,135.516,
2597,85.022,120.066,134.632,134.265,
2598,85.054,117.364,134.659,134.246,
2599,85.09,116.236,135.129,134.682,
2600,85.122,121.577,136.446,135.182,
2601,85.154,121.995,135.876,135.054,
2602,85.186,124.378,135.091,134.897,
2603,85.218,113.564,134.412,133.252,
2604,85.254,117.219,134.634,133.803,
2605,85.286,120.841,135.782,134.143,
2606,85.318,127.414,135.234,134.602,
2607,85.35,121.961,134.698,133.639,
2608,85.382,118.807,134.433,133.682,
2609,85.414,121.117,134.789,134.217,
2610,85.45,130.634,135.707,134.539,
2611,85.482,130.246,135.781,134.924,
2612,85.514,128.55,135.478,135.024,
2613,85.546,122.673,134.676,134.699,
2614,85.578,121.277,135.098,134.298,
2615,85.614,131.293,135.209,134.881,
2616,85.646,157.185,135.819,135.656,
2617,85.678,131.31,135.831,135.282,
2618,85.71,120.909,135.735,134.379,
2619,85.742,115.524,134.939,134.093,
2620,85.778,114.694,134.965,133.993,
2621,85.81,119.366,134.701,133.568,
2622,85.842,122.28,134.513,133.81,
2623,85.874,123.566,134.439,134.372,
2624,85.906,123.797,133.698,133.602,
2625,85.938,119.385,133.406,133.355,
2626,85.974,124.014,133.969,133.588,
2627,86.006,124.172,134.568,132.937,
2628,86.038,127.672,134.443,133.412,
2629,86.07,122.279,133.56,133.229,
2630,86.102,116.755,133.114,132.704,
2631,86.138,113.271,134.204,133.008,
2632,86.17,117.367,135.427,134.517,
2633,86.202,123.084,135.743,134.265,
2634,86.234,123.22,135.395,134.408,
2635,86.266,122.557,135.789,134.33,
2636,86.302,122.805,134.725,134.519,
2637,86.334,119.418,134.335,134.178,
2638,86.366,127.978,136.13,134.976,
2639,86.398,122.151,136.277,134.329,
2640,86.43,113.161,135.15,134.347,
2641,86.462,115.481,134.98,134.564,
2642,86.498,116.854,135.14,134.174,
2643,86.53,122.835,135.657,134.519,
2644,86.562,126.722,136.34,135.041,
2645,86.594,114.678,134.887,134.622,
2646,86.626,106.905,134.686,134.035,
2647,86.662,108.812,135.898,134.308,
2648,86.694,117.609,137.166,134.941,
2649,86.726,123.704,137.311,135.031,
2650,86.758,124.803,136.462,134.677,
2651,86.79,111.18,135.059,134.223,
2652,86.826,105.054,135.694,133.991,
2653,86.858,114.5,136.531,134.224,
2654,86.89,119.582,136.832,134.551,
2655,86.922,114.94,136.468,134.476,
2656,86.954,110.278,136.064,134.253,
2657,86.986,101.022,135.149,134.042,
2658,87.022,102.81,135.323,133.429,
2659,87.054,109.113,136.983,134.388,
2660,87.086,115.944,137.262,134.818,
2661,87.118,119.426,136.908,134.671,
2662,87.15,116.72,135.888,134.522,
2663,87.186,109.62,136.209,134.45,
2664,87.218,107.392,136.578,134.476,
2665,87.25,116.305,137.938,134.649,
2666,87.282,119.238,136.553,134.698,
2667,87.314,117.635,136.635,135.128,
2668,87.35,119.085,135.864,134.571,
2669,87.382,120.944,136.416,135.347,
2670,87.414,124.174,136.8,135.034,
2671,87.446,123.791,136.941,135.157,
2672,87.478,121.576,135.592,134.912,
2673,87.51,115.142,134.502,134.354,
2674,87.546,115.544,135.494,134.079,
2675,87.578,123.305,135.69,134.212,
2676,87.61,123.598,134.877,134.182,
2677,87.642,118.97,134.433,133.01,
2678,87.674,113.785,134.385,133.115,
2679,87.71,111.13,134.948,133.487,
2680,87.742,116.35,135.342,133.791,
2681,87.774,120.221,135.277,133.672,
2682,87.806,120.938,135.18,134.186,
2683,87.838,117.099,134.006,133.583,
2684,87.874,116.925,134.378,134.019,
2685,87.906,117.447,134.506,134.048,
2686,87.938,122.956,135.413,134.266,
2687,87.97,130.272,135.134,134.05,
2688,88.002,130.184,135.147,134.12,
2689,88.034,121.807,134.723,133.54,
2690,88.07,109.979,133.536,133.348,
2691,88.102,107.764,134.222,133.071,
2692,88.134,110.564,136.146,134.331,
2693,88.166,114.296,135.246,133.646,
2694,88.198,118.321,134.276,133.002,
2695,88.234,121.64,133.948,133.216,
2696,88.266,114.215,134.461,133.566,
2697,88.298,105.884,134.376,132.954,
2698,88.33,106.571,134.796,133.275,
2699,88.362,105.749,135.101,133.076,
2700,88.398,107.457,135.742,133.052,
2701,88.43,117.013,135.563,134.352,
2702,88.462,113.725,135.391,133.587,
2703,88.494,105.585,134.097,133.146,
2704,88.526,106.0,134.504,132.336,
2705,88.558,111.046,135.258,133.403,
2706,88.594,119.447,135.13,134.422,
2707,88.626,125.721,135.143,134.073,
2708,88.658,118.006,134.538,134.306,
2709,88.69,109.245,133.611,133.519,
2710,88.722,109.286,134.279,133.316,
2711,88.758,114.886,134.733,134.06,
2712,88.79,118.915,135.209,133.744,
2713,88.822,118.303,134.907,133.784,
2714,88.854,114.955,134.73,133.553,
2715,88.886,117.263,134.549,132.95,
2716,88.922,115.381,135.054,133.337,
2717,88.954,119.768,134.799,132.726,
2718,88.986,120.931,135.515,133.33,
2719,89.018,115.293,134.443,133.284,
2720,89.05,112.307,135.059,133.472,
2721,89.082,118.117,135.055,133.412,
2722,89.118,112.957,133.879,132.863,
2723,89.15,116.119,134.292,133.846,
2724,89.182,119.24,135.425,133.443,
2725,89.214,119.699,134.746,133.777,
2726,89.246,108.66,133.721,132.572,
2727,89.282,110.748,133.697,133.298,
2728,89.314,116.833,134.057,133.409,
2729,89.346,130.774,134.707,133.65,
2730,89.378,131.277,134.514,133.546,
2731,89.41,125.329,134.59,134.431,
2732,89.446,119.019,133.225,133.113,
2733,89.478,114.51,134.198,133.422,
2734,89.51,124.259,134.728,134.164,
2735,89.542,125.725,135.524,134.059,
2736,89.574,123.576,134.724,134.135,
2737,89.606,119.196,133.942,133.252,
2738,89.642,115.368,133.649,133.49,
2739,89.674,114.59,134.766,133.3,
2740,89.706,128.504,135.886,134.653,
2741,89.738,132.877,136.163,134.453,
2742,89.77,123.774,135.111,135.104,
2743,89.806,121.169,135.132,134.023,
2744,89.838,115.701,134.544,133.865,
2745,89.87,122.307,134.416,133.734,
2746,89.902,127.404,135.424,133.238,
2747,89.934,130.692,135.401,134.241,
2748,89.97,126.427,135.364,133.652,
2749,90.002,120.514,133.827,133.853,
2750,90.034,116.051,133.83,132.869,
2751,90.066,113.632,134.91,133.149,
2752,90.098,124.447,135.75,134.104,
2753,90.13,122.006,136.436,134.36,
2754,90.166,118.569,135.011,134.5,
2755,90.198,111.783,134.749,133.797,
2756,90.23,112.385,136.605,134.079,
2757,90.262,113.353,136.749,134.368,
2758,90.294,111.781,136.272,133.644,
2759,90.33,105.472,136.158,133.848,
2760,90.362,110.368,136.565,134.239,
2761,90.394,116.081,136.983,134.562,
2762,90.426,123.663,136.95,135.272,
2763,90.458,121.244,136.594,135.123,
2764,90.494,118.556,135.491,133.85,
2765,90.526,118.475,135.5,134.386,
2766,90.558,121.016,136.208,133.711,
2767,90.59,116.754,136.175,134.329,
2768,90.622,126.181,136.074,134.243,
2769,90.654,124.447,135.955,133.758,
2770,90.69,114.647,134.167,133.375,
2771,90.722,108.147,134.557,132.993,
2772,90.754,117.363,136.207,133.844,
2773,90.786,116.598,136.383,134.358,
2774,90.818,122.324,136.542,133.964,
2775,90.854,117.815,135.785,133.978,
2776,90.886,114.514,135.528,133.601,
2777,90.918,109.271,136.04,134.37,
2778,90.95,111.992,135.813,134.158,
2779,90.982,123.25,137.014,134.802,
2780,91.018,121.798,136.209,134.954,
2781,91.05,121.419,136.623,134.567,
2782,91.082,125.213,136.615,134.749,
2783,91.114,122.236,136.248,133.978,
2784,91.146,119.045,135.825,134.736,
2785,91.178,115.55,135.565,134.8,
2786,91.214,123.783,137.531,134.356,
2787,91.246,122.446,136.626,134.889,
2788,91.278,120.114,135.377,134.483,
2789,91.31,114.792,135.416,134.847,
2790,91.342,120.487,136.741,134.94,
2791,91.378,122.238,136.834,134.861,
2792,91.41,122.51,136.4,134.03,
2793,91.442,118.377,136.333,134.267,
2794,91.474,115.734,136.14,134.61,
2795,91.506,110.671,135.476,134.115,
2796,91.542,120.861,136.661,133.941,
2797,91.574,120.098,136.811,133.842,
2798,91.606,117.976,136.341,134.103,
2799,91.638,112.932,135.076,133.638,
2800,91.67,108.376,135.7,133.498,
2801,91.702,103.435,136.97,133.807,
2802,91.738,109.907,137.525,134.351,
2803,91.77,113.503,138.147,134.705,
2804,91.802,115.695,138.077,135.033,
2805,91.834,111.453,137.819,135.056,
2806,91.866,113.053,137.695,134.689,
2807,91.902,111.276,137.813,134.632,
2808,91.934,117.091,137.794,134.841,
2809,91.966,114.041,137.353,134.741,
2810,91.998,113.367,136.709,134.361,
2811,92.03,114.662,136.742,135.162,
2812,92.066,114.451,136.331,134.371,
2813,92.098,117.475,135.57,134.235,
2814,92.13,120.482,136.899,134.432,
2815,92.162,123.086,137.137,134.771,
2816,92.194,124.079,136.833,134.835,
2817,92.226,122.134,135.577,133.911,
2818,92.262,107.855,134.967,132.654,
2819,92.294,111.08,135.945,133.33,
2820,92.326,116.404,137.548,134.44,
2821,92.358,115.731,137.393,134.46,
2822,92.39,116.417,136.892,134.49,
2823,92.426,115.823,136.563,134.548,
2824,92.458,113.09,136.482,133.815,
2825,92.49,117.408,137.353,134.709,
2826,92.522,120.839,138.317,134.865,
2827,92.554,125.513,137.722,135.549,
2828,92.59,123.472,136.209,134.615,
2829,92.622,109.229,135.84,134.524,
2830,92.654,110.214,136.953,135.106,
2831,92.686,120.429,137.322,135.182,
2832,92.718,126.276,137.567,134.729,
2833,92.75,121.749,137.561,134.777,
2834,92.786,121.484,135.731,134.101,
2835,92.818,109.432,134.918,133.623,
2836,92.85,106.016,135.318,133.675,
2837,92.882,111.848,136.379,134.363,
2838,92.914,119.011,136.621,134.102,
2839,92.95,120.125,137.281,133.824,Media
2840,92.982,119.113,136.272,134.761,Media
2841,93.014,108.794,134.397,133.909,Media
2842,93.046,105.973,135.747,132.633,Media
2843,93.078,112.477,137.107,133.98,Media
